time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
1,Faure-Convention,1,21,1,0,0,0,0,0,5,5,19
2,Faure-Convention,1,21,1,0,0,0,0,0,2,2,19
3,Faure-Convention,1,21,1,0,0,0,0,0,2,2,19
4,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
5,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
6,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
7,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
8,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
9,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
10,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
11,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
12,Faure-Convention,1,21,1,0,0,0,0,0,1,1,19
13,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
14,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
15,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
16,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
17,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
18,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
19,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
20,Faure-Convention,1,21,1,0,0,0,0,0,0,0,19
21,Faure-Convention,1,21,1,0,0,0,0,0,1,1,20
22,Faure-Convention,1,21,1,0,0,0,0,0,1,1,20
23,Faure-Convention,1,21,1,0,0,0,0,0,1,1,20
24,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
25,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
26,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
27,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
28,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
29,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
30,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
31,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
32,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
33,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
34,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
35,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
36,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
37,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
38,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
39,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
40,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
41,Faure-Convention,1,21,1,0,0,0,0,0,0,0,20
42,Faure-Convention,1,21,1,0,0,0,0,0,1,1,21
43,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
44,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
45,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
46,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
47,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
48,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
49,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
50,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
51,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
52,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
53,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
54,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
55,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
56,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
57,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
58,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
59,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
60,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
61,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
62,Faure-Convention,1,21,1,0,0,0,0,0,0,0,21
63,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
64,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
65,Faure-Convention,1,21,1,0,0,0,0,0,1,1,22
66,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
67,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
68,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
69,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
70,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
71,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
72,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
73,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
74,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
75,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
76,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
77,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
78,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
79,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
80,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
81,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
82,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
83,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
84,Faure-Convention,1,21,1,0,0,0,0,0,1,1,23
85,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
86,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
87,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
88,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
89,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
90,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
91,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
92,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
93,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
94,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
95,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
96,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
97,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
98,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
99,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
100,Faure-Convention,1,21,1,0,0,0,0,0,1,1,23
101,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
102,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
103,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
104,Faure-Convention,1,21,1,0,0,0,0,0,0,0,22
105,Faure-Convention,1,21,1,0,0,0,0,0,1,1,23
106,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
107,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
108,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
109,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
110,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
111,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
112,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
113,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
114,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
115,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
116,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
117,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
118,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
119,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
120,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
121,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
122,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
123,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
124,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
125,Faure-Convention,1,21,1,0,0,0,0,0,0,0,23
126,Faure-Convention,1,21,1,0,0,0,0,0,1,1,24
127,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
128,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
129,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
130,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
131,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
132,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
133,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
134,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
135,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
136,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
137,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
138,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
139,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
140,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
141,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
142,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
143,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
144,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
145,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
146,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
147,Faure-Convention,1,21,1,0,0,0,0,0,1,1,25
148,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
149,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
150,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
151,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
152,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
153,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
154,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
155,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
156,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
157,Faure-Convention,1,21,1,0,0,0,0,0,0,0,24
