time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
43,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
44,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
45,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
46,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
47,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
48,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
49,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
50,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
51,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
52,tolbiac-Italie,1,21,1,0,1,0,0,0,0,1,18
53,tolbiac-Italie,1,21,1,0,0,0,1,0,0,1,18
54,tolbiac-Italie,1,21,1,0,0,0,1,0,0,1,18
55,tolbiac-Italie,1,21,1,0,0,0,1,0,0,1,18
56,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
57,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
58,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
59,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
60,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
61,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
62,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
63,tolbiac-Italie,1,21,1,0,1,0,0,1,1,3,19
64,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
65,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
66,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
67,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
68,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
69,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
70,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
71,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
72,tolbiac-Italie,1,21,1,0,1,0,0,1,0,2,19
73,tolbiac-Italie,1,21,1,0,1,0,0,1,1,3,19
74,tolbiac-Italie,1,21,1,0,1,0,0,1,2,4,19
75,tolbiac-Italie,1,21,1,0,1,0,0,1,2,4,19
76,tolbiac-Italie,1,21,1,0,1,0,0,1,2,4,19
77,tolbiac-Italie,1,21,1,0,1,0,0,1,2,4,19
78,tolbiac-Italie,1,21,1,0,1,0,0,1,2,4,19
79,tolbiac-Italie,1,21,1,0,1,0,0,1,1,3,19
80,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,19
81,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,19
82,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,19
83,tolbiac-Italie,1,21,1,0,1,1,0,0,0,2,19
84,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,20
85,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,20
86,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,20
87,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,20
88,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,20
89,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,20
90,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
91,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
92,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
93,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
94,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
95,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
96,tolbiac-Italie,1,21,1,0,0,1,0,0,2,3,20
97,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,18
98,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,18
99,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,18
100,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,18
101,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,18
102,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,18
103,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,18
104,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,18
105,tolbiac-Italie,1,21,1,0,0,0,0,1,1,2,19
106,tolbiac-Italie,1,21,1,0,0,0,0,1,1,2,19
107,tolbiac-Italie,1,21,1,0,0,0,0,1,1,2,19
108,tolbiac-Italie,1,21,1,0,0,0,0,1,1,2,19
109,tolbiac-Italie,1,21,1,0,0,0,0,1,1,2,19
110,tolbiac-Italie,1,21,1,0,0,0,0,1,1,2,19
111,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
112,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
113,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
114,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
115,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
116,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
117,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
118,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
119,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
120,tolbiac-Italie,1,21,1,0,0,0,0,1,0,1,19
121,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,19
122,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,19
123,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,19
124,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,19
125,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,19
126,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,20
127,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
128,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
129,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
130,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
131,tolbiac-Italie,1,21,1,0,0,1,0,0,0,1,20
132,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
133,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
134,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
135,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
136,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
137,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
138,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
139,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
140,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
141,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
142,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
143,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
144,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
145,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
146,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
147,tolbiac-Italie,1,21,1,0,0,0,0,0,1,1,21
148,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
149,tolbiac-Italie,1,21,1,0,0,0,0,0,1,1,21
150,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
151,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
152,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
153,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
154,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
155,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
156,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
157,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
158,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
159,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
160,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
161,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
162,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
163,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
164,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
165,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
166,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
167,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,20
168,tolbiac-Italie,1,21,1,0,0,0,0,0,1,1,21
169,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
170,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
171,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
172,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
173,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
174,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
175,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
176,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
177,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
178,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
179,tolbiac-Italie,1,21,1,0,0,0,0,0,0,0,21
180,tolbiac-Italie,1,21,1,0,0,0,2,0,0,2,21
181,tolbiac-Italie,1,21,1,0,0,0,2,0,1,3,21
182,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,21
183,tolbiac-Italie,1,21,1,0,0,0,2,0,1,3,21
184,tolbiac-Italie,1,21,1,0,0,0,2,0,1,3,21
185,tolbiac-Italie,1,21,1,0,0,0,2,0,1,3,21
186,tolbiac-Italie,1,21,1,0,0,0,2,0,1,3,21
187,tolbiac-Italie,1,21,1,0,0,0,2,0,1,3,21
188,tolbiac-Italie,1,21,1,0,0,0,2,0,1,3,21
189,tolbiac-Italie,1,21,1,0,0,0,1,1,2,4,22
190,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
191,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
192,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
193,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
194,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
195,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
196,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
197,tolbiac-Italie,1,21,1,0,0,0,1,1,0,2,22
198,tolbiac-Italie,1,21,1,0,1,0,1,1,0,3,22
199,tolbiac-Italie,1,21,1,0,0,0,2,1,0,3,22
200,tolbiac-Italie,1,21,1,0,0,0,2,1,0,3,22
201,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
202,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
203,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
204,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
205,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
206,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
207,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
208,tolbiac-Italie,1,21,1,0,0,0,1,1,1,3,22
209,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,22
210,tolbiac-Italie,1,21,1,0,1,1,0,0,2,4,23
211,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
212,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
213,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
214,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
215,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
216,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,23
217,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
218,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
219,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
220,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
221,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
222,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
223,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
224,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
225,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,23
226,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,23
227,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,23
228,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,23
229,tolbiac-Italie,1,21,1,0,0,0,1,0,1,2,23
230,tolbiac-Italie,1,21,1,0,0,0,1,0,1,2,23
231,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,24
232,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,24
233,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,24
234,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,24
235,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
236,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
237,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
238,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
239,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
240,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
241,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
242,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
243,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
244,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
245,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
246,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
247,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,24
248,tolbiac-Italie,1,21,1,0,0,0,0,1,3,4,24
249,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,23
250,tolbiac-Italie,1,21,1,0,0,0,0,1,2,3,23
251,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,23
252,tolbiac-Italie,1,21,1,0,0,0,0,0,4,4,24
253,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,24
254,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,24
255,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,24
256,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,24
257,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,24
258,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,24
259,tolbiac-Italie,1,21,1,0,1,0,0,0,4,5,24
260,tolbiac-Italie,1,21,1,0,1,0,0,0,3,4,24
261,tolbiac-Italie,1,21,1,0,1,0,0,0,3,4,24
262,tolbiac-Italie,1,21,1,0,1,0,0,0,3,4,24
263,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
264,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
265,tolbiac-Italie,1,21,1,0,0,0,0,1,3,4,24
266,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
267,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
268,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
269,tolbiac-Italie,1,21,1,0,0,0,0,1,3,4,24
270,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
271,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
272,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,24
273,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,25
274,tolbiac-Italie,1,21,1,0,0,0,1,0,3,4,25
275,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,25
276,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,25
277,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,25
278,tolbiac-Italie,1,21,1,0,0,0,1,0,2,3,25
279,tolbiac-Italie,1,21,1,0,1,0,1,0,2,4,25
280,tolbiac-Italie,1,21,1,0,1,0,1,0,2,4,25
281,tolbiac-Italie,1,21,1,0,1,1,1,0,1,4,25
282,tolbiac-Italie,1,21,1,0,1,1,1,0,1,4,25
283,tolbiac-Italie,1,21,1,0,1,0,1,0,1,3,25
284,tolbiac-Italie,1,21,1,0,1,0,1,0,1,3,25
285,tolbiac-Italie,1,21,1,0,1,0,1,0,1,3,25
286,tolbiac-Italie,1,21,1,0,1,0,1,0,1,3,25
287,tolbiac-Italie,1,21,1,0,0,1,1,0,1,3,25
288,tolbiac-Italie,1,21,1,0,0,1,1,0,1,3,25
289,tolbiac-Italie,1,21,1,0,0,1,1,0,1,3,25
290,tolbiac-Italie,1,21,1,0,0,1,1,0,1,3,25
291,tolbiac-Italie,1,21,1,0,0,1,1,0,1,3,25
292,tolbiac-Italie,1,21,1,0,0,1,1,1,0,3,25
293,tolbiac-Italie,1,21,1,0,0,1,1,1,0,3,25
294,tolbiac-Italie,1,21,1,0,0,1,1,1,1,4,26
295,tolbiac-Italie,1,21,1,0,1,1,1,1,1,5,26
296,tolbiac-Italie,1,21,1,0,2,1,0,1,1,5,26
297,tolbiac-Italie,1,21,1,0,2,1,0,1,1,5,26
298,tolbiac-Italie,1,21,1,0,2,1,0,1,1,5,26
299,tolbiac-Italie,1,21,1,0,2,1,0,1,1,5,26
300,tolbiac-Italie,1,21,1,0,2,1,0,1,1,5,26
301,tolbiac-Italie,1,21,1,0,2,1,0,1,1,5,26
302,tolbiac-Italie,1,21,1,0,2,1,1,0,1,5,26
303,tolbiac-Italie,1,21,1,0,2,1,1,0,2,6,26
304,tolbiac-Italie,1,21,1,0,2,1,1,0,1,5,26
305,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
306,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
307,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
308,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
309,tolbiac-Italie,1,21,1,0,2,0,1,1,0,4,26
310,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
311,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
312,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
313,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
314,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,26
315,tolbiac-Italie,1,21,1,0,1,0,2,1,1,5,27
316,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,27
317,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,27
318,tolbiac-Italie,1,21,1,0,1,0,2,1,0,4,27
319,tolbiac-Italie,1,21,1,0,1,0,2,0,1,4,27
320,tolbiac-Italie,1,21,1,0,1,0,2,0,1,4,27
321,tolbiac-Italie,1,21,1,0,1,0,2,0,1,4,27
322,tolbiac-Italie,1,21,1,0,0,0,2,1,1,4,27
323,tolbiac-Italie,1,21,1,0,0,0,2,1,1,4,27
324,tolbiac-Italie,1,21,1,0,0,0,2,1,1,4,27
325,tolbiac-Italie,1,21,1,0,0,0,2,1,2,5,27
326,tolbiac-Italie,1,21,1,0,0,0,2,1,2,5,27
327,tolbiac-Italie,1,21,1,0,0,0,2,1,2,5,27
328,tolbiac-Italie,1,21,1,0,0,0,2,1,2,5,27
329,tolbiac-Italie,1,21,1,0,0,0,2,1,1,4,27
330,tolbiac-Italie,1,21,1,0,0,0,2,1,1,4,27
331,tolbiac-Italie,1,21,1,0,0,1,2,0,1,4,27
332,tolbiac-Italie,1,21,1,0,1,1,2,0,1,5,27
333,tolbiac-Italie,1,21,1,0,0,1,2,0,2,5,27
334,tolbiac-Italie,1,21,1,0,0,1,2,0,1,4,27
335,tolbiac-Italie,1,21,1,0,0,1,2,0,1,4,27
336,tolbiac-Italie,1,21,1,0,0,1,2,0,2,5,28
337,tolbiac-Italie,1,21,1,0,0,1,2,0,1,4,28
338,tolbiac-Italie,1,21,1,0,0,1,1,0,1,3,28
339,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
340,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
341,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
342,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
343,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
344,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
345,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
346,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
347,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
348,tolbiac-Italie,1,21,1,0,0,1,0,0,1,2,28
349,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,28
350,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,28
351,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,28
352,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,28
353,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,28
354,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,28
355,tolbiac-Italie,1,21,1,0,1,1,0,0,1,3,28
356,tolbiac-Italie,1,21,1,0,1,2,0,0,0,3,28
357,tolbiac-Italie,1,21,1,0,1,2,0,0,1,4,29
358,tolbiac-Italie,1,21,1,0,2,2,0,0,0,4,29
359,tolbiac-Italie,1,21,1,0,1,2,0,1,0,4,29
360,tolbiac-Italie,1,21,1,0,1,2,0,1,0,4,29
361,tolbiac-Italie,1,21,1,0,1,2,0,1,0,4,29
362,tolbiac-Italie,1,21,1,0,1,2,0,1,0,4,29
363,tolbiac-Italie,1,21,1,0,1,2,0,1,0,4,29
364,tolbiac-Italie,1,21,1,0,1,2,0,1,0,4,29
365,tolbiac-Italie,1,21,1,0,1,2,0,1,0,4,29
366,tolbiac-Italie,1,21,1,0,1,3,0,0,0,4,29
367,tolbiac-Italie,1,21,1,0,1,3,0,0,0,4,29
368,tolbiac-Italie,1,21,1,0,1,3,0,0,0,4,29
369,tolbiac-Italie,1,21,1,0,0,2,1,1,0,4,29
370,tolbiac-Italie,1,21,1,0,1,2,1,1,0,5,29
371,tolbiac-Italie,1,21,1,0,0,3,1,1,0,5,29
372,tolbiac-Italie,1,21,1,0,0,3,1,1,0,5,29
373,tolbiac-Italie,1,21,1,0,0,3,1,1,0,5,29
374,tolbiac-Italie,1,21,1,0,0,3,1,1,0,5,29
375,tolbiac-Italie,1,21,1,0,0,2,1,2,0,5,29
376,tolbiac-Italie,1,21,1,0,0,2,1,2,0,5,29
377,tolbiac-Italie,1,21,1,0,0,2,0,3,0,5,29
378,tolbiac-Italie,1,21,1,0,0,2,0,3,1,6,30
379,tolbiac-Italie,1,21,1,0,0,2,0,3,0,5,30
380,tolbiac-Italie,1,21,1,0,0,2,0,3,0,5,30
381,tolbiac-Italie,1,21,1,0,0,2,0,3,0,5,30
382,tolbiac-Italie,1,21,1,0,0,2,0,2,1,5,30
383,tolbiac-Italie,1,21,1,0,0,2,0,2,1,5,30
384,tolbiac-Italie,1,21,1,0,0,0,0,4,1,5,30
385,tolbiac-Italie,1,21,1,0,0,0,0,4,1,5,30
386,tolbiac-Italie,1,21,1,0,0,0,0,4,1,5,30
387,tolbiac-Italie,1,21,1,0,0,0,0,4,1,5,30
388,tolbiac-Italie,1,21,1,0,0,0,0,3,2,5,30
389,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
390,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
391,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
392,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
393,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
394,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
395,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
396,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
397,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
398,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,30
399,tolbiac-Italie,1,21,1,0,1,0,0,2,3,6,31
400,tolbiac-Italie,1,21,1,0,1,0,0,2,2,5,31
401,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
402,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
403,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
404,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
405,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
406,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
407,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
408,tolbiac-Italie,1,21,1,0,1,2,0,0,2,5,31
