time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
132,SALR,0,1,1,0,0,0,0,0,3,3,139
133,SALR,0,1,1,0,0,0,0,0,4,4,140
134,SALR,0,1,1,0,0,0,0,0,4,4,141
135,SALR,0,1,1,0,0,0,0,0,3,3,142
136,SALR,0,1,1,0,0,0,0,0,5,5,143
137,SALR,0,1,1,0,0,0,0,0,5,5,144
138,SALR,0,1,1,0,0,0,0,0,5,5,145
139,SALR,0,1,1,0,0,0,0,0,6,6,146
140,SALR,0,1,1,0,0,0,0,0,7,7,147
141,SALR,0,1,1,0,0,0,0,0,7,7,148
142,SALR,0,1,1,0,0,0,0,0,8,8,149
143,SALR,0,1,1,0,0,0,0,0,7,7,150
144,SALR,0,1,1,0,0,0,0,0,7,7,150
145,SALR,0,1,1,0,0,0,0,0,4,4,151
146,SALR,0,1,1,0,0,0,0,0,3,3,152
147,SALR,0,1,1,0,0,0,0,0,3,3,153
148,SALR,0,1,1,0,0,0,0,0,4,4,153
149,SALR,0,1,1,0,0,0,0,0,3,3,153
150,SALR,0,1,1,0,0,0,0,0,4,4,154
151,SALR,0,1,1,0,0,0,0,0,2,2,155
152,SALR,0,1,1,0,0,0,0,0,3,3,156
153,SALR,0,1,1,0,0,0,0,0,3,3,157
154,SALR,0,1,1,0,0,0,0,0,5,5,158
155,SALR,0,1,1,0,0,0,0,0,3,3,159
156,SALR,0,1,1,0,0,0,0,0,5,5,160
157,SALR,0,1,1,0,0,0,0,0,3,3,161
158,SALR,0,1,1,0,0,0,0,0,3,3,162
159,SALR,0,1,1,0,0,0,0,0,2,2,163
160,SALR,0,1,1,0,0,0,0,0,5,5,164
161,SALR,0,1,1,0,0,0,0,0,4,4,164
162,SALR,0,1,1,0,0,0,0,0,5,5,165
163,SALR,0,1,1,0,0,0,0,0,6,6,166
164,SALR,0,1,1,0,0,0,0,0,6,6,166
165,SALR,0,1,1,0,0,0,0,0,7,7,166
166,SALR,0,1,1,0,0,0,0,0,6,6,166
167,SALR,0,1,1,0,0,0,0,0,4,4,167
168,SALR,0,1,1,0,0,0,0,0,6,6,168
169,SALR,0,1,1,0,0,0,0,0,4,4,169
170,SALR,0,1,1,0,0,0,0,0,4,4,170
171,SALR,0,1,1,0,0,0,0,0,3,3,171
172,SALR,0,1,1,0,0,0,0,0,3,3,171
173,SALR,0,1,1,0,0,0,0,0,2,2,172
174,SALR,0,1,1,0,0,0,0,0,3,3,173
175,SALR,0,1,1,0,0,0,0,0,2,2,174
176,SALR,0,1,1,0,0,0,0,0,4,4,175
177,SALR,0,1,1,0,0,0,0,0,4,4,176
178,SALR,0,1,1,0,0,0,0,0,4,4,177
179,SALR,0,1,1,0,0,0,0,0,4,4,178
180,SALR,0,1,1,0,0,0,0,0,5,5,179
181,SALR,0,1,1,0,0,0,0,0,6,6,180
182,SALR,0,1,1,0,0,0,0,0,6,6,180
183,SALR,0,1,1,0,0,0,0,0,4,4,180
184,SALR,0,1,1,0,0,0,0,0,5,5,181
185,SALR,0,1,1,0,0,0,0,0,5,5,182
186,SALR,0,1,1,0,0,0,0,0,5,5,183
187,SALR,0,1,1,0,0,0,0,0,6,6,184
188,SALR,0,1,1,0,0,0,0,0,8,8,185
189,SALR,0,1,1,0,0,0,0,0,5,5,185
190,SALR,0,1,1,0,0,0,0,0,5,5,186
191,SALR,0,1,1,0,0,0,0,0,4,4,187
192,SALR,0,1,1,0,0,0,0,0,5,5,188
193,SALR,0,1,1,0,0,0,0,0,5,5,189
194,SALR,0,1,1,0,0,0,0,0,4,4,190
195,SALR,0,1,1,0,0,0,0,0,4,4,191
196,SALR,0,1,1,0,0,0,0,0,7,7,192
197,SALR,0,1,1,0,0,0,0,0,7,7,193
198,SALR,0,1,1,0,0,0,0,0,7,7,194
199,SALR,0,1,1,0,0,0,0,0,7,7,195
200,SALR,0,1,1,0,0,0,0,0,7,7,196
201,SALR,0,1,1,0,0,0,0,0,6,6,197
202,SALR,0,1,1,0,0,0,0,0,8,8,198
203,SALR,0,1,1,0,0,0,0,0,5,5,199
204,SALR,0,1,1,0,0,0,0,0,8,8,200
205,SALR,0,1,1,0,0,0,0,0,6,6,200
206,SALR,0,1,1,0,0,0,0,0,9,9,201
207,SALR,0,1,1,0,0,0,0,0,8,8,201
208,SALR,0,1,1,0,0,0,0,0,6,6,202
209,SALR,0,1,1,0,0,0,0,0,7,7,203
210,SALR,0,1,1,0,0,0,0,0,10,10,204
211,SALR,0,1,1,0,0,0,0,0,9,9,204
212,SALR,0,1,1,0,0,0,0,0,8,8,205
213,SALR,0,1,1,0,0,0,0,0,9,9,206
214,SALR,0,1,1,0,0,0,0,0,9,9,207
215,SALR,0,1,1,0,0,0,0,0,8,8,208
216,SALR,0,1,1,0,0,0,0,0,10,10,209
217,SALR,0,1,1,0,0,0,0,0,9,9,210
218,SALR,0,1,1,0,0,0,0,0,9,9,211
219,SALR,0,1,1,0,0,0,0,0,8,8,212
220,SALR,0,1,1,0,0,0,0,0,8,8,213
221,SALR,0,1,1,0,0,0,0,0,7,7,214
222,SALR,0,1,1,0,0,0,0,0,8,8,214
223,SALR,0,1,1,0,0,0,0,0,7,7,214
224,SALR,0,1,1,0,0,0,0,0,9,9,215
225,SALR,0,1,1,0,0,0,0,0,8,8,215
226,SALR,0,1,1,0,0,0,0,0,9,9,216
227,SALR,0,1,1,0,0,0,0,0,8,8,217
228,SALR,0,1,1,0,0,0,0,0,8,8,217
229,SALR,0,1,1,0,0,0,0,0,5,5,218
230,SALR,0,1,1,0,0,0,0,0,8,8,219
231,SALR,0,1,1,0,0,0,0,0,5,5,219
232,SALR,0,1,1,0,0,0,0,0,6,6,220
233,SALR,0,1,1,0,0,0,0,0,7,7,221
234,SALR,0,1,1,0,0,0,0,0,6,6,221
235,SALR,0,1,1,0,0,0,0,0,5,5,222
236,SALR,0,1,1,0,0,0,0,0,8,8,223
237,SALR,0,1,1,0,0,0,0,0,7,7,224
238,SALR,0,1,1,0,0,0,0,0,7,7,225
239,SALR,0,1,1,0,0,0,0,0,6,6,226
240,SALR,0,1,1,0,0,0,0,0,7,7,227
241,SALR,0,1,1,0,0,0,0,0,5,5,227
242,SALR,0,1,1,0,0,0,0,0,7,7,228
243,SALR,0,1,1,0,0,0,0,0,6,6,227
244,SALR,0,1,1,0,0,0,0,0,6,6,227
245,SALR,0,1,1,0,0,0,0,0,5,5,227
246,SALR,0,1,1,0,0,0,0,0,6,6,228
247,SALR,0,1,1,0,0,0,0,0,6,6,229
248,SALR,0,1,1,0,0,0,0,0,7,7,230
249,SALR,0,1,1,0,0,0,0,0,7,7,231
250,SALR,0,1,1,0,0,0,0,0,7,7,232
251,SALR,0,1,1,0,0,0,0,0,7,7,233
252,SALR,0,1,1,0,0,0,0,0,8,8,234
253,SALR,0,1,1,0,0,0,0,0,7,7,234
254,SALR,0,1,1,0,0,0,0,0,7,7,235
255,SALR,0,1,1,0,0,0,0,0,6,6,236
256,SALR,0,1,1,0,0,0,0,0,6,6,237
257,SALR,0,1,1,0,0,0,0,0,6,6,238
258,SALR,0,1,1,0,0,0,0,0,6,6,238
259,SALR,0,1,1,0,0,0,0,0,6,6,239
260,SALR,0,1,1,0,0,0,0,0,8,8,240
261,SALR,0,1,1,0,0,0,0,0,7,7,241
262,SALR,0,1,1,0,0,0,0,0,7,7,241
263,SALR,0,1,1,0,0,0,0,0,7,7,242
264,SALR,0,1,1,0,0,0,0,0,4,4,241
265,SALR,0,1,1,0,0,0,0,0,6,6,242
266,SALR,0,1,1,0,0,0,0,0,6,6,242
267,SALR,0,1,1,0,0,0,0,0,7,7,242
268,SALR,0,1,1,0,0,0,0,0,8,8,243
269,SALR,0,1,1,0,0,0,0,0,7,7,244
270,SALR,0,1,1,0,0,0,0,0,6,6,245
271,SALR,0,1,1,0,0,0,0,0,7,7,246
272,SALR,0,1,1,0,0,0,0,0,5,5,246
273,SALR,0,1,1,0,0,0,0,0,5,5,247
274,SALR,0,1,1,0,0,0,0,0,5,5,248
275,SALR,0,1,1,0,0,0,0,0,6,6,249
276,SALR,0,1,1,0,0,0,0,0,7,7,250
277,SALR,0,1,1,0,0,0,0,0,7,7,251
278,SALR,0,1,1,0,0,0,0,0,8,8,252
279,SALR,0,1,1,0,0,0,0,0,7,7,252
280,SALR,0,1,1,0,0,0,0,0,8,8,253
281,SALR,0,1,1,0,0,0,0,0,10,10,254
282,SALR,0,1,1,0,0,0,0,0,10,10,255
283,SALR,0,1,1,0,0,0,0,0,9,9,256
284,SALR,0,1,1,0,0,0,0,0,9,9,257
285,SALR,0,1,1,0,0,0,0,0,7,7,258
286,SALR,0,1,1,0,0,0,0,0,8,8,259
287,SALR,0,1,1,0,0,0,0,0,9,9,260
288,SALR,0,1,1,0,0,0,0,0,9,9,259
289,SALR,0,1,1,0,0,0,0,0,7,7,259
290,SALR,0,1,1,0,0,0,0,0,9,9,260
291,SALR,0,1,1,0,0,0,0,0,9,9,261
292,SALR,0,1,1,0,0,0,0,0,8,8,262
293,SALR,0,1,1,0,0,0,0,0,7,7,263
294,SALR,0,1,1,0,0,0,0,0,5,5,262
295,SALR,0,1,1,0,0,0,0,0,7,7,263
296,SALR,0,1,1,0,0,0,0,0,8,8,263
297,SALR,0,1,1,0,0,0,0,0,7,7,264
298,SALR,0,1,1,0,0,0,0,0,8,8,265
299,SALR,0,1,1,0,0,0,0,0,8,8,266
300,SALR,0,1,1,0,0,0,0,0,8,8,266
301,SALR,0,1,1,0,0,0,0,0,7,7,266
302,SALR,0,1,1,0,0,0,0,0,8,8,267
303,SALR,0,1,1,0,0,0,0,0,8,8,268
304,SALR,0,1,1,0,0,0,0,0,8,8,269
305,SALR,0,1,1,0,0,0,0,0,8,8,269
306,SALR,0,1,1,0,0,0,0,0,10,10,270
307,SALR,0,1,1,0,0,0,0,0,8,8,270
308,SALR,0,1,1,0,0,0,0,0,9,9,271
309,SALR,0,1,1,0,0,0,0,0,7,7,271
310,SALR,0,1,1,0,0,0,0,0,9,9,272
311,SALR,0,1,1,0,0,0,0,0,8,8,273
312,SALR,0,1,1,0,0,0,0,0,9,9,274
313,SALR,0,1,1,0,0,0,0,0,9,9,275
314,SALR,0,1,1,0,0,0,0,0,9,9,276
315,SALR,0,1,1,0,0,0,0,0,12,12,277
316,SALR,0,1,1,0,0,0,0,0,11,11,276
317,SALR,0,1,1,0,0,0,0,0,11,11,277
318,SALR,0,1,1,0,0,0,0,0,7,7,278
319,SALR,0,1,1,0,0,0,0,0,9,9,279
320,SALR,0,1,1,0,0,0,0,0,9,9,279
321,SALR,0,1,1,0,0,0,0,0,10,10,280
322,SALR,0,1,1,0,0,0,0,0,11,11,280
323,SALR,0,1,1,0,0,0,0,0,11,11,280
324,SALR,0,1,1,0,0,0,0,0,9,9,280
325,SALR,0,1,1,0,0,0,0,0,8,8,281
326,SALR,0,1,1,0,0,0,0,0,10,10,282
327,SALR,0,1,1,0,0,0,0,0,10,10,281
328,SALR,0,1,1,0,0,0,0,0,7,7,281
329,SALR,0,1,1,0,0,0,0,0,9,9,282
330,SALR,0,1,1,0,0,0,0,0,7,7,283
331,SALR,0,1,1,0,0,0,0,0,6,6,283
332,SALR,0,1,1,0,0,0,0,0,8,8,284
333,SALR,0,1,1,0,0,0,0,0,7,7,284
334,SALR,0,1,1,0,0,0,0,0,7,7,285
335,SALR,0,1,1,0,0,0,0,0,7,7,285
336,SALR,0,1,1,0,0,0,0,0,6,6,285
337,SALR,0,1,1,0,0,0,0,0,7,7,286
338,SALR,0,1,1,0,0,0,0,0,7,7,287
339,SALR,0,1,1,0,0,0,0,0,7,7,288
340,SALR,0,1,1,0,0,0,0,0,6,6,289
341,SALR,0,1,1,0,0,0,0,0,7,7,290
342,SALR,0,1,1,0,0,0,0,0,8,8,291
343,SALR,0,1,1,0,0,0,0,0,7,7,292
344,SALR,0,1,1,0,0,0,0,0,7,7,293
345,SALR,0,1,1,0,0,0,0,0,8,8,293
346,SALR,0,1,1,0,0,0,0,0,8,8,294
347,SALR,0,1,1,0,0,0,0,0,12,12,295
348,SALR,0,1,1,0,0,0,0,0,11,11,295
349,SALR,0,1,1,0,0,0,0,0,7,7,295
350,SALR,0,1,1,0,0,0,0,0,7,7,296
351,SALR,0,1,1,0,0,0,0,0,7,7,296
352,SALR,0,1,1,0,0,0,0,0,5,5,297
353,SALR,0,1,1,0,0,0,0,0,7,7,298
354,SALR,0,1,1,0,0,0,0,0,6,6,299
355,SALR,0,1,1,0,0,0,0,0,7,7,300
356,SALR,0,1,1,0,0,0,0,0,6,6,301
357,SALR,0,1,1,0,0,0,0,0,6,6,302
358,SALR,0,1,1,0,0,0,0,0,7,7,303
359,SALR,0,1,1,0,0,0,0,0,9,9,304
360,SALR,0,1,1,0,0,0,0,0,8,8,305
361,SALR,0,1,1,0,0,0,0,0,10,10,306
362,SALR,0,1,1,0,0,0,0,0,6,6,307
363,SALR,0,1,1,0,0,0,0,0,7,7,307
364,SALR,0,1,1,0,0,0,0,0,5,5,308
365,SALR,0,1,1,0,0,0,0,0,7,7,309
366,SALR,0,1,1,0,0,0,0,0,5,5,310
367,SALR,0,1,1,0,0,0,0,0,9,9,311
368,SALR,0,1,1,0,0,0,0,0,5,5,311
369,SALR,0,1,1,0,0,0,0,0,8,8,312
370,SALR,0,1,1,0,0,0,0,0,7,7,313
371,SALR,0,1,1,0,0,0,0,0,8,8,314
372,SALR,0,1,1,0,0,0,0,0,6,6,315
373,SALR,0,1,1,0,0,0,0,0,11,11,316
374,SALR,0,1,1,0,0,0,0,0,7,7,316
375,SALR,0,1,1,0,0,0,0,0,8,8,317
376,SALR,0,1,1,0,0,0,0,0,6,6,318
377,SALR,0,1,1,0,0,0,0,0,10,10,319
378,SALR,0,1,1,0,0,0,0,0,6,6,319
379,SALR,0,1,1,0,0,0,0,0,8,8,320
380,SALR,0,1,1,0,0,0,0,0,6,6,321
381,SALR,0,1,1,0,0,0,0,0,10,10,322
382,SALR,0,1,1,0,0,0,0,0,9,9,322
383,SALR,0,1,1,0,0,0,0,0,12,12,323
384,SALR,0,1,1,0,0,0,0,0,11,11,324
385,SALR,0,1,1,0,0,0,0,0,11,11,325
386,SALR,0,1,1,0,0,0,0,0,7,7,324
387,SALR,0,1,1,0,0,0,0,0,9,9,325
388,SALR,0,1,1,0,0,0,0,0,9,9,326
389,SALR,0,1,1,0,0,0,0,0,11,11,327
390,SALR,0,1,1,0,0,0,0,0,7,7,328
391,SALR,0,1,1,0,0,0,0,0,11,11,329
392,SALR,0,1,1,0,0,0,0,0,7,7,328
393,SALR,0,1,1,0,0,0,0,0,9,9,329
394,SALR,0,1,1,0,0,0,0,0,7,7,330
395,SALR,0,1,1,0,0,0,0,0,10,10,331
396,SALR,0,1,1,0,0,0,0,0,8,8,332
397,SALR,0,1,1,0,0,0,0,0,10,10,333
398,SALR,0,1,1,0,0,0,0,0,9,9,334
399,SALR,0,1,1,0,0,0,0,0,11,11,335
400,SALR,0,1,1,0,0,0,0,0,10,10,336
401,SALR,0,1,1,0,0,0,0,0,11,11,337
402,SALR,0,1,1,0,0,0,0,0,10,10,338
403,SALR,0,1,1,0,0,0,0,0,12,12,338
404,SALR,0,1,1,0,0,0,0,0,9,9,339
405,SALR,0,1,1,0,0,0,0,0,11,11,340
406,SALR,0,1,1,0,0,0,0,0,9,9,341
407,SALR,0,1,1,0,0,0,0,0,10,10,342
408,SALR,0,1,1,0,0,0,0,0,9,9,343
409,SALR,0,1,1,0,0,0,0,0,10,10,344
410,SALR,0,1,1,0,0,0,0,0,7,7,345
411,SALR,0,1,1,0,0,0,0,0,9,9,346
412,SALR,0,1,1,0,0,0,0,0,8,8,347
413,SALR,0,1,1,0,0,0,0,0,8,8,348
414,SALR,0,1,1,0,0,0,0,0,6,6,349
415,SALR,0,1,1,0,0,0,0,0,10,10,350
416,SALR,0,1,1,0,0,0,0,0,8,8,351
417,SALR,0,1,1,0,0,0,0,0,10,10,352
418,SALR,0,1,1,0,0,0,0,0,6,6,353
419,SALR,0,1,1,0,0,0,0,0,11,11,354
420,SALR,0,1,1,0,0,0,0,0,8,8,354
421,SALR,0,1,1,0,0,0,0,0,10,10,355
422,SALR,0,1,1,0,0,0,0,0,8,8,356
423,SALR,0,1,1,0,0,0,0,0,8,8,356
424,SALR,0,1,1,0,0,0,0,0,6,6,357
425,SALR,0,1,1,0,0,0,0,0,10,10,358
426,SALR,0,1,1,0,0,0,0,0,7,7,358
427,SALR,0,1,1,0,0,0,0,0,13,13,359
428,SALR,0,1,1,0,0,0,0,0,8,8,358
429,SALR,0,1,1,0,0,0,0,0,11,11,358
430,SALR,0,1,1,0,0,0,0,0,7,7,358
431,SALR,0,1,1,0,0,0,0,0,13,13,359
432,SALR,0,1,1,0,0,0,0,0,9,9,359
433,SALR,0,1,1,0,0,0,0,0,12,12,358
434,SALR,0,1,1,0,0,0,0,0,7,7,359
435,SALR,0,1,1,0,0,0,0,0,14,14,360
436,SALR,0,1,1,0,0,0,0,0,9,9,361
437,SALR,0,1,1,0,0,0,0,0,13,13,362
438,SALR,0,1,1,0,0,0,0,0,8,8,363
439,SALR,0,1,1,0,0,0,0,0,12,12,363
440,SALR,0,1,1,0,0,0,0,0,8,8,363
441,SALR,0,1,1,0,0,0,0,0,14,14,364
442,SALR,0,1,1,0,0,0,0,0,9,9,365
443,SALR,0,1,1,0,0,0,0,0,15,15,366
444,SALR,0,1,1,0,0,0,0,0,10,10,367
445,SALR,0,1,1,0,0,0,0,0,15,15,367
446,SALR,0,1,1,0,0,0,0,0,12,12,368
447,SALR,0,1,1,0,0,0,0,0,16,16,369
448,SALR,0,1,1,0,0,0,0,0,12,12,370
449,SALR,0,1,1,0,0,0,0,0,19,19,371
450,SALR,0,1,1,0,0,0,0,0,13,13,371
451,SALR,0,1,1,0,0,0,0,0,17,17,372
452,SALR,0,1,1,0,0,0,0,0,13,13,373
453,SALR,0,1,1,0,0,0,0,0,18,18,374
454,SALR,0,1,1,0,0,0,0,0,13,13,375
455,SALR,0,1,1,0,0,0,0,0,19,19,376
456,SALR,0,1,1,0,0,0,0,0,12,12,376
457,SALR,0,1,1,0,0,0,0,0,17,17,376
458,SALR,0,1,1,0,0,0,0,0,11,11,377
459,SALR,0,1,1,0,0,0,0,0,21,21,377
460,SALR,0,1,1,0,0,0,0,0,14,14,375
461,SALR,0,1,1,0,0,0,0,0,18,18,375
462,SALR,0,1,1,0,0,0,0,0,13,13,376
463,SALR,0,1,1,0,0,0,0,0,16,16,377
464,SALR,0,1,1,0,0,0,0,0,12,12,378
465,SALR,0,1,1,0,0,0,0,0,18,18,378
466,SALR,0,1,1,0,0,0,0,0,13,13,378
467,SALR,0,1,1,0,0,0,0,0,17,17,379
468,SALR,0,1,1,0,0,0,0,0,13,13,380
469,SALR,0,1,1,0,0,0,0,0,16,16,380
470,SALR,0,1,1,0,0,0,0,0,14,14,381
471,SALR,0,1,1,0,0,0,0,0,18,18,381
472,SALR,0,1,1,0,0,0,0,0,15,15,380
473,SALR,0,1,1,0,0,0,0,0,17,17,381
474,SALR,0,1,1,0,0,0,0,0,13,13,381
475,SALR,0,1,1,0,0,0,0,0,16,16,381
476,SALR,0,1,1,0,0,0,0,0,13,13,381
477,SALR,0,1,1,0,0,0,0,0,13,13,380
478,SALR,0,1,1,0,0,0,0,0,10,10,381
479,SALR,0,1,1,0,0,0,0,0,14,14,382
480,SALR,0,1,1,0,0,0,0,0,11,11,383
481,SALR,0,1,1,0,0,0,0,0,13,13,384
482,SALR,0,1,1,0,0,0,0,0,11,11,385
483,SALR,0,1,1,0,0,0,0,0,15,15,385
484,SALR,0,1,1,0,0,0,0,0,11,11,386
485,SALR,0,1,1,0,0,0,0,0,15,15,387
486,SALR,0,1,1,0,0,0,0,0,12,12,388
487,SALR,0,1,1,0,0,0,0,0,13,13,388
488,SALR,0,1,1,0,0,0,0,0,11,11,389
489,SALR,0,1,1,0,0,0,0,0,14,14,390
490,SALR,0,1,1,0,0,0,0,0,12,12,391
491,SALR,0,1,1,0,0,0,0,0,13,13,389
492,SALR,0,1,1,0,0,0,0,0,10,10,390
493,SALR,0,1,1,0,0,0,0,0,14,14,391
494,SALR,0,1,1,0,0,0,0,0,10,10,391
495,SALR,0,1,1,0,0,0,0,0,14,14,392
496,SALR,0,1,1,0,0,0,0,0,11,11,392
