time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
94,Rivoli-Louvre,1,5,11,0,2,0,1,1,5,9,188
95,Rivoli-Louvre,1,5,11,0,2,0,1,1,15,19,199
96,Rivoli-Louvre,1,5,11,0,2,0,1,1,7,11,198
97,Rivoli-Louvre,1,5,11,0,2,0,1,1,7,11,198
98,Rivoli-Louvre,1,5,11,0,0,0,2,2,7,11,198
99,Rivoli-Louvre,1,5,11,0,0,0,2,2,5,9,198
100,Rivoli-Louvre,1,5,11,0,0,0,2,2,16,20,209
101,Rivoli-Louvre,1,5,11,0,0,0,2,2,9,13,209
102,Rivoli-Louvre,1,5,11,0,0,0,1,3,8,12,209
103,Rivoli-Louvre,1,5,11,0,0,0,1,3,8,12,209
104,Rivoli-Louvre,1,5,11,0,1,2,0,1,8,12,209
105,Rivoli-Louvre,1,5,11,0,1,2,0,1,17,21,220
106,Rivoli-Louvre,1,5,11,0,2,2,0,1,8,13,220
107,Rivoli-Louvre,1,5,11,0,2,2,0,1,8,13,220
108,Rivoli-Louvre,1,5,11,0,2,2,0,1,7,12,220
109,Rivoli-Louvre,1,5,11,0,2,2,0,1,7,12,220
110,Rivoli-Louvre,1,5,11,0,2,2,0,1,17,22,231
111,Rivoli-Louvre,1,5,11,0,2,3,0,0,11,16,231
112,Rivoli-Louvre,1,5,11,0,2,3,0,0,8,13,231
113,Rivoli-Louvre,1,5,11,0,2,3,0,0,7,12,231
114,Rivoli-Louvre,1,5,11,0,2,3,0,0,7,12,231
115,Rivoli-Louvre,1,5,11,0,2,3,0,0,18,23,242
116,Rivoli-Louvre,1,5,11,0,2,3,0,0,9,14,242
117,Rivoli-Louvre,1,5,11,0,2,3,0,0,8,13,242
118,Rivoli-Louvre,1,5,11,0,2,3,0,0,8,13,242
119,Rivoli-Louvre,1,5,11,0,2,3,0,0,8,13,242
120,Rivoli-Louvre,1,5,11,0,1,4,0,0,19,24,253
121,Rivoli-Louvre,1,5,11,0,1,4,0,0,9,14,252
122,Rivoli-Louvre,1,5,11,0,0,4,0,1,10,15,252
123,Rivoli-Louvre,1,5,11,0,1,3,0,1,11,16,251
124,Rivoli-Louvre,1,5,11,0,1,4,1,1,9,16,249
125,Rivoli-Louvre,1,5,11,0,1,4,1,1,20,27,260
126,Rivoli-Louvre,1,5,11,0,0,0,2,5,12,19,258
127,Rivoli-Louvre,1,5,11,0,0,0,2,5,9,16,258
128,Rivoli-Louvre,1,5,11,0,0,0,1,6,9,16,258
129,Rivoli-Louvre,1,5,11,0,0,0,1,5,8,14,258
130,Rivoli-Louvre,1,5,11,0,0,0,1,5,18,24,269
131,Rivoli-Louvre,1,5,11,0,0,0,1,5,11,17,269
132,Rivoli-Louvre,1,5,11,0,0,0,1,5,8,14,269
133,Rivoli-Louvre,1,5,11,0,0,0,1,5,7,13,269
134,Rivoli-Louvre,1,5,11,0,0,0,1,5,7,13,269
135,Rivoli-Louvre,1,5,11,0,0,0,1,5,18,24,280
136,Rivoli-Louvre,1,5,11,0,0,0,1,5,9,15,279
137,Rivoli-Louvre,1,5,11,0,0,0,1,5,7,13,279
138,Rivoli-Louvre,1,5,11,0,1,0,1,5,7,14,279
139,Rivoli-Louvre,1,5,11,0,1,0,1,5,7,14,279
140,Rivoli-Louvre,1,5,11,0,0,1,1,5,18,25,290
141,Rivoli-Louvre,1,5,11,0,0,1,1,5,11,18,288
142,Rivoli-Louvre,1,5,11,0,0,1,1,5,10,17,287
143,Rivoli-Louvre,1,5,11,0,0,1,1,5,10,17,287
144,Rivoli-Louvre,1,5,11,0,0,1,0,6,9,16,287
145,Rivoli-Louvre,1,5,11,0,0,1,0,6,19,26,298
146,Rivoli-Louvre,1,5,11,0,0,1,0,5,11,17,297
147,Rivoli-Louvre,1,5,11,0,1,1,0,5,9,16,297
148,Rivoli-Louvre,1,5,11,0,0,2,0,5,9,16,297
149,Rivoli-Louvre,1,5,11,0,0,2,0,5,9,16,297
150,Rivoli-Louvre,1,5,11,0,0,2,0,5,19,26,308
151,Rivoli-Louvre,1,5,11,0,0,1,0,6,10,17,306
152,Rivoli-Louvre,1,5,11,0,0,1,0,6,8,15,306
153,Rivoli-Louvre,1,5,11,0,0,1,0,6,8,15,306
154,Rivoli-Louvre,1,5,11,0,0,1,0,6,8,15,306
155,Rivoli-Louvre,1,5,11,0,0,1,0,5,19,25,317
156,Rivoli-Louvre,1,5,11,0,1,1,0,5,12,19,316
157,Rivoli-Louvre,1,5,11,0,1,1,0,5,12,19,316
158,Rivoli-Louvre,1,5,11,0,1,1,0,4,12,18,316
159,Rivoli-Louvre,1,5,11,0,1,1,0,4,10,16,316
160,Rivoli-Louvre,1,5,11,0,1,1,0,4,21,27,327
161,Rivoli-Louvre,1,5,11,0,1,1,1,4,11,18,324
162,Rivoli-Louvre,1,5,11,0,1,2,1,3,9,16,324
163,Rivoli-Louvre,1,5,11,0,3,2,1,3,9,18,324
164,Rivoli-Louvre,1,5,11,0,3,2,0,4,8,17,324
165,Rivoli-Louvre,1,5,11,0,3,1,0,5,19,28,335
166,Rivoli-Louvre,1,5,11,0,3,1,0,5,9,18,332
167,Rivoli-Louvre,1,5,11,0,3,0,1,4,9,17,332
168,Rivoli-Louvre,1,5,11,0,1,1,2,4,9,17,332
169,Rivoli-Louvre,1,5,11,0,0,0,3,5,8,16,332
170,Rivoli-Louvre,1,5,11,0,0,0,2,6,18,26,343
171,Rivoli-Louvre,1,5,11,0,0,0,2,6,13,21,343
172,Rivoli-Louvre,1,5,11,0,0,0,3,6,12,21,343
173,Rivoli-Louvre,1,5,11,0,0,0,3,6,10,19,343
174,Rivoli-Louvre,1,5,11,0,4,2,2,4,9,21,343
175,Rivoli-Louvre,1,5,11,0,3,3,2,4,18,30,354
176,Rivoli-Louvre,1,5,11,0,5,1,2,4,8,20,353
177,Rivoli-Louvre,1,5,11,0,4,2,2,4,7,19,353
178,Rivoli-Louvre,1,5,11,0,4,2,2,4,7,19,353
179,Rivoli-Louvre,1,5,11,0,3,3,2,4,7,19,353
180,Rivoli-Louvre,1,5,11,0,4,2,2,4,18,30,364
181,Rivoli-Louvre,1,5,11,0,4,7,1,0,11,23,363
182,Rivoli-Louvre,1,5,11,0,4,7,1,0,11,23,363
183,Rivoli-Louvre,1,5,11,0,4,8,1,0,10,23,363
184,Rivoli-Louvre,1,5,11,0,3,9,0,1,7,20,363
185,Rivoli-Louvre,1,5,11,0,5,8,0,1,18,32,374
186,Rivoli-Louvre,1,5,11,0,4,9,0,1,11,25,372
187,Rivoli-Louvre,1,5,11,0,4,9,0,1,8,22,371
188,Rivoli-Louvre,1,5,11,0,5,8,0,1,8,22,371
189,Rivoli-Louvre,1,5,11,0,3,10,0,1,5,19,370
190,Rivoli-Louvre,1,5,11,0,5,10,0,1,15,31,381
191,Rivoli-Louvre,1,5,11,0,5,10,0,1,6,22,381
192,Rivoli-Louvre,1,5,11,0,4,6,2,5,5,22,381
193,Rivoli-Louvre,1,5,11,0,4,6,1,6,3,20,381
194,Rivoli-Louvre,1,5,11,0,4,5,1,7,2,19,381
195,Rivoli-Louvre,1,5,11,0,4,5,1,7,12,29,392
196,Rivoli-Louvre,1,5,11,0,0,0,5,12,6,23,390
197,Rivoli-Louvre,1,5,11,0,0,0,5,12,2,19,390
198,Rivoli-Louvre,1,5,11,0,0,0,4,13,2,19,390
199,Rivoli-Louvre,1,5,11,0,0,0,4,13,2,19,390
200,Rivoli-Louvre,1,5,11,0,0,0,4,13,13,30,401
201,Rivoli-Louvre,1,5,11,0,0,0,4,13,5,22,401
202,Rivoli-Louvre,1,5,11,0,0,0,3,14,4,21,401
203,Rivoli-Louvre,1,5,11,0,0,0,3,14,3,20,401
204,Rivoli-Louvre,1,5,11,0,0,0,2,15,3,20,401
205,Rivoli-Louvre,1,5,11,0,0,0,2,15,14,31,412
206,Rivoli-Louvre,1,5,11,0,0,0,3,14,5,22,410
207,Rivoli-Louvre,1,5,11,0,1,1,2,13,4,21,410
208,Rivoli-Louvre,1,5,11,0,2,1,2,13,4,22,410
209,Rivoli-Louvre,1,5,11,0,3,1,1,13,4,22,410
210,Rivoli-Louvre,1,5,11,0,3,1,0,14,14,32,421
211,Rivoli-Louvre,1,5,11,0,3,1,0,14,5,23,420
212,Rivoli-Louvre,1,5,11,0,3,1,0,13,5,22,420
213,Rivoli-Louvre,1,5,11,0,2,1,0,13,4,20,419
214,Rivoli-Louvre,1,5,11,0,3,1,0,11,5,20,419
215,Rivoli-Louvre,1,5,11,0,2,1,0,12,16,31,430
216,Rivoli-Louvre,1,5,11,0,2,1,0,11,7,21,429
217,Rivoli-Louvre,1,5,11,0,2,1,0,10,5,18,429
218,Rivoli-Louvre,1,5,11,0,2,1,0,10,5,18,429
219,Rivoli-Louvre,1,5,11,0,2,1,0,9,5,17,429
220,Rivoli-Louvre,1,5,11,0,2,1,0,9,17,29,440
221,Rivoli-Louvre,1,5,11,0,3,1,0,8,7,19,437
222,Rivoli-Louvre,1,5,11,0,4,1,0,7,7,19,437
223,Rivoli-Louvre,1,5,11,0,4,1,0,7,6,18,436
224,Rivoli-Louvre,1,5,11,0,3,2,0,6,6,17,436
225,Rivoli-Louvre,1,5,11,0,2,3,0,6,16,27,447
226,Rivoli-Louvre,1,5,11,0,4,2,0,6,6,18,447
227,Rivoli-Louvre,1,5,11,0,4,2,0,6,6,18,447
228,Rivoli-Louvre,1,5,11,0,3,3,0,6,6,18,447
229,Rivoli-Louvre,1,5,11,0,5,2,0,6,5,18,447
230,Rivoli-Louvre,1,5,11,0,3,4,0,6,16,29,458
231,Rivoli-Louvre,1,5,11,0,4,3,0,6,8,21,457
232,Rivoli-Louvre,1,5,11,0,3,4,0,6,7,20,457
233,Rivoli-Louvre,1,5,11,0,3,4,0,5,5,17,457
234,Rivoli-Louvre,1,5,11,0,2,5,0,5,4,16,457
235,Rivoli-Louvre,1,5,11,0,2,4,0,6,15,27,468
236,Rivoli-Louvre,1,5,11,0,1,4,0,6,9,20,464
237,Rivoli-Louvre,1,5,11,0,2,3,0,6,7,18,464
238,Rivoli-Louvre,1,5,11,0,1,0,1,9,6,17,464
239,Rivoli-Louvre,1,5,11,0,0,1,1,9,5,16,464
240,Rivoli-Louvre,1,5,11,0,0,0,2,9,16,27,475
241,Rivoli-Louvre,1,5,11,0,0,0,1,10,8,19,475
242,Rivoli-Louvre,1,5,11,0,0,0,2,9,5,16,474
243,Rivoli-Louvre,1,5,11,0,0,0,2,8,5,15,474
244,Rivoli-Louvre,1,5,11,0,6,1,1,8,4,20,473
245,Rivoli-Louvre,1,5,11,0,3,2,1,7,15,28,484
246,Rivoli-Louvre,1,5,11,0,7,2,1,7,4,21,482
247,Rivoli-Louvre,1,5,11,0,7,2,0,8,4,21,482
248,Rivoli-Louvre,1,5,11,0,6,3,1,7,3,20,482
249,Rivoli-Louvre,1,5,11,0,5,4,1,7,3,20,482
250,Rivoli-Louvre,1,5,11,0,5,4,2,7,13,31,493
251,Rivoli-Louvre,1,5,11,0,8,8,2,2,7,27,491
252,Rivoli-Louvre,1,5,11,0,8,7,1,3,6,25,490
253,Rivoli-Louvre,1,5,11,0,8,7,2,2,5,24,489
254,Rivoli-Louvre,1,5,11,0,10,8,1,2,5,26,489
255,Rivoli-Louvre,1,5,11,0,8,10,0,3,16,37,500
256,Rivoli-Louvre,1,5,11,0,8,10,1,2,9,30,497
257,Rivoli-Louvre,1,5,11,0,7,11,0,3,6,27,496
258,Rivoli-Louvre,1,5,11,0,9,10,0,3,7,29,496
259,Rivoli-Louvre,1,5,11,0,8,11,1,2,7,29,495
260,Rivoli-Louvre,1,5,11,0,8,11,1,2,17,39,505
261,Rivoli-Louvre,1,5,11,0,8,11,1,2,8,30,504
262,Rivoli-Louvre,1,5,11,0,3,7,4,8,8,30,504
263,Rivoli-Louvre,1,5,11,0,4,6,3,9,8,30,504
264,Rivoli-Louvre,1,5,11,0,3,7,4,8,7,29,504
265,Rivoli-Louvre,1,5,11,0,5,7,3,9,19,43,515
266,Rivoli-Louvre,1,5,11,0,0,0,6,16,11,33,513
267,Rivoli-Louvre,1,5,11,0,0,0,6,15,10,31,513
268,Rivoli-Louvre,1,5,11,0,0,0,6,15,9,30,513
269,Rivoli-Louvre,1,5,11,0,0,0,6,15,8,29,513
270,Rivoli-Louvre,1,5,11,0,0,0,5,16,19,40,524
271,Rivoli-Louvre,1,5,11,0,0,0,4,17,11,32,524
272,Rivoli-Louvre,1,5,11,0,0,0,5,16,12,33,524
273,Rivoli-Louvre,1,5,11,0,0,0,5,16,10,31,523
274,Rivoli-Louvre,1,5,11,0,0,0,5,16,10,31,523
275,Rivoli-Louvre,1,5,11,0,0,0,5,16,21,42,534
276,Rivoli-Louvre,1,5,11,0,3,0,5,16,14,38,534
277,Rivoli-Louvre,1,5,11,0,6,1,4,15,12,38,534
278,Rivoli-Louvre,1,5,11,0,6,1,4,15,11,37,534
279,Rivoli-Louvre,1,5,11,0,7,1,3,16,10,37,533
280,Rivoli-Louvre,1,5,11,0,7,1,3,16,22,49,544
281,Rivoli-Louvre,1,5,11,0,8,1,3,16,14,42,543
282,Rivoli-Louvre,1,5,11,0,9,1,3,16,13,42,543
283,Rivoli-Louvre,1,5,11,0,9,1,3,16,12,41,542
284,Rivoli-Louvre,1,5,11,0,8,1,2,18,11,40,541
285,Rivoli-Louvre,1,5,11,0,8,1,3,16,21,49,552
286,Rivoli-Louvre,1,5,11,0,8,1,2,16,13,40,552
287,Rivoli-Louvre,1,5,11,0,8,1,2,14,11,36,552
288,Rivoli-Louvre,1,5,11,0,8,1,2,13,11,35,552
289,Rivoli-Louvre,1,5,11,0,8,2,2,12,11,35,552
290,Rivoli-Louvre,1,5,11,0,8,2,3,12,21,46,563
291,Rivoli-Louvre,1,5,11,0,7,3,3,11,14,38,561
292,Rivoli-Louvre,1,5,11,0,7,4,3,11,9,34,561
293,Rivoli-Louvre,1,5,11,0,6,5,3,11,8,33,560
294,Rivoli-Louvre,1,5,11,0,6,6,3,11,8,34,560
295,Rivoli-Louvre,1,5,11,0,5,7,3,11,19,45,571
296,Rivoli-Louvre,1,5,11,0,4,6,3,13,11,37,569
297,Rivoli-Louvre,1,5,11,0,5,5,3,13,9,35,569
298,Rivoli-Louvre,1,5,11,0,6,5,3,13,8,35,569
299,Rivoli-Louvre,1,5,11,0,6,6,4,13,8,37,569
300,Rivoli-Louvre,1,5,11,0,6,5,4,14,17,46,580
301,Rivoli-Louvre,1,5,11,0,7,4,4,16,11,42,580
302,Rivoli-Louvre,1,5,11,0,7,4,5,14,9,39,578
303,Rivoli-Louvre,1,5,11,0,10,3,4,15,8,40,578
304,Rivoli-Louvre,1,5,11,0,10,3,4,15,8,40,578
305,Rivoli-Louvre,1,5,11,0,9,3,6,14,20,52,589
306,Rivoli-Louvre,1,5,11,0,10,2,5,15,12,44,588
307,Rivoli-Louvre,1,5,11,0,10,3,7,13,10,43,588
308,Rivoli-Louvre,1,5,11,0,8,1,10,15,9,43,588
309,Rivoli-Louvre,1,5,11,0,5,0,13,15,8,41,588
310,Rivoli-Louvre,1,5,11,0,0,0,17,16,17,50,599
311,Rivoli-Louvre,1,5,11,0,0,0,18,16,13,47,597
312,Rivoli-Louvre,1,5,11,0,0,0,18,16,10,44,596
313,Rivoli-Louvre,1,5,11,0,0,0,13,18,10,41,596
314,Rivoli-Louvre,1,5,11,0,5,3,10,15,10,43,596
315,Rivoli-Louvre,1,5,11,0,5,2,10,14,21,52,607
316,Rivoli-Louvre,1,5,11,0,12,3,6,14,14,49,606
317,Rivoli-Louvre,1,5,11,0,12,4,5,15,13,49,606
318,Rivoli-Louvre,1,5,11,0,13,4,3,16,13,49,606
319,Rivoli-Louvre,1,5,11,0,13,3,2,17,10,45,605
320,Rivoli-Louvre,1,5,11,0,12,4,1,18,21,56,616
321,Rivoli-Louvre,1,5,11,0,14,18,1,4,17,54,614
322,Rivoli-Louvre,1,5,11,0,14,19,2,3,13,51,614
323,Rivoli-Louvre,1,5,11,0,14,19,2,3,12,50,614
324,Rivoli-Louvre,1,5,11,0,13,21,2,2,11,49,614
325,Rivoli-Louvre,1,5,11,0,13,22,1,1,22,59,625
326,Rivoli-Louvre,1,5,11,0,12,23,1,1,15,52,625
327,Rivoli-Louvre,1,5,11,0,11,24,1,1,15,52,625
328,Rivoli-Louvre,1,5,11,0,10,25,1,1,14,51,625
329,Rivoli-Louvre,1,5,11,0,9,26,2,1,14,52,625
330,Rivoli-Louvre,1,5,11,0,9,26,1,2,23,61,635
331,Rivoli-Louvre,1,5,11,0,9,26,1,2,11,49,635
332,Rivoli-Louvre,1,5,11,0,6,10,3,18,12,49,635
333,Rivoli-Louvre,1,5,11,0,6,10,3,18,9,46,634
334,Rivoli-Louvre,1,5,11,0,6,10,3,18,9,46,634
335,Rivoli-Louvre,1,5,11,0,6,10,3,18,21,58,645
336,Rivoli-Louvre,1,5,11,0,0,0,7,30,13,50,643
337,Rivoli-Louvre,1,5,11,0,0,0,6,29,8,43,643
338,Rivoli-Louvre,1,5,11,0,0,0,6,29,8,43,643
339,Rivoli-Louvre,1,5,11,0,0,0,5,30,8,43,643
340,Rivoli-Louvre,1,5,11,0,0,0,5,31,18,54,654
341,Rivoli-Louvre,1,5,11,0,0,0,4,32,11,47,652
342,Rivoli-Louvre,1,5,11,0,0,0,4,32,7,43,651
343,Rivoli-Louvre,1,5,11,0,0,0,4,32,9,45,651
344,Rivoli-Louvre,1,5,11,0,0,0,3,33,7,43,651
345,Rivoli-Louvre,1,5,11,0,0,0,4,32,19,55,662
346,Rivoli-Louvre,1,5,11,0,0,1,3,32,12,48,659
347,Rivoli-Louvre,1,5,11,0,11,1,3,32,12,59,658
348,Rivoli-Louvre,1,5,11,0,9,2,3,31,10,55,658
349,Rivoli-Louvre,1,5,11,0,11,3,3,31,8,56,658
350,Rivoli-Louvre,1,5,11,0,12,3,3,31,17,66,669
351,Rivoli-Louvre,1,5,11,0,12,3,3,31,10,59,669
352,Rivoli-Louvre,1,5,11,0,12,4,3,30,10,59,669
353,Rivoli-Louvre,1,5,11,0,12,4,3,28,10,57,669
354,Rivoli-Louvre,1,5,11,0,12,5,1,28,8,54,668
355,Rivoli-Louvre,1,5,11,0,12,7,1,25,20,65,679
356,Rivoli-Louvre,1,5,11,0,14,6,0,26,12,58,679
357,Rivoli-Louvre,1,5,11,0,14,6,0,26,8,54,679
358,Rivoli-Louvre,1,5,11,0,13,6,0,25,10,54,679
359,Rivoli-Louvre,1,5,11,0,12,6,0,26,8,52,678
360,Rivoli-Louvre,1,5,11,0,10,8,0,26,20,64,689
361,Rivoli-Louvre,1,5,11,0,9,9,0,25,13,56,687
362,Rivoli-Louvre,1,5,11,0,9,9,0,24,10,52,687
363,Rivoli-Louvre,1,5,11,0,10,10,0,21,9,50,687
364,Rivoli-Louvre,1,5,11,0,12,11,0,21,10,54,687
365,Rivoli-Louvre,1,5,11,0,13,9,0,22,21,65,698
366,Rivoli-Louvre,1,5,11,0,14,6,0,23,16,59,698
367,Rivoli-Louvre,1,5,11,0,15,4,0,24,13,56,696
368,Rivoli-Louvre,1,5,11,0,15,4,0,24,12,55,696
369,Rivoli-Louvre,1,5,11,0,14,5,0,23,12,54,696
370,Rivoli-Louvre,1,5,11,0,13,6,0,24,21,64,706
371,Rivoli-Louvre,1,5,11,0,16,5,1,24,13,59,706
372,Rivoli-Louvre,1,5,11,0,15,5,1,24,12,57,706
373,Rivoli-Louvre,1,5,11,0,14,5,1,25,9,54,705
374,Rivoli-Louvre,1,5,11,0,14,5,1,25,10,55,705
375,Rivoli-Louvre,1,5,11,0,8,2,7,28,20,65,715
376,Rivoli-Louvre,1,5,11,0,8,1,7,28,12,56,714
377,Rivoli-Louvre,1,5,11,0,7,2,6,26,13,54,714
378,Rivoli-Louvre,1,5,11,0,4,4,7,26,12,53,714
379,Rivoli-Louvre,1,5,11,0,3,5,7,26,12,53,714
380,Rivoli-Louvre,1,5,11,0,0,0,9,31,23,63,725
381,Rivoli-Louvre,1,5,11,0,0,0,10,31,13,54,724
382,Rivoli-Louvre,1,5,11,0,0,0,9,32,12,53,724
383,Rivoli-Louvre,1,5,11,0,0,0,9,32,13,54,724
384,Rivoli-Louvre,1,5,11,0,3,3,6,30,11,53,723
385,Rivoli-Louvre,1,5,11,0,3,4,5,30,22,64,734
386,Rivoli-Louvre,1,5,11,0,8,4,4,30,15,61,732
387,Rivoli-Louvre,1,5,11,0,8,4,5,30,15,62,732
388,Rivoli-Louvre,1,5,11,0,7,5,5,30,13,60,732
389,Rivoli-Louvre,1,5,11,0,6,5,5,30,12,58,732
390,Rivoli-Louvre,1,5,11,0,7,4,5,30,22,68,743
391,Rivoli-Louvre,1,5,11,0,8,29,4,6,14,61,742
392,Rivoli-Louvre,1,5,11,0,8,29,5,5,13,60,742
393,Rivoli-Louvre,1,5,11,0,8,29,5,5,12,59,742
394,Rivoli-Louvre,1,5,11,0,8,29,5,5,12,59,742
395,Rivoli-Louvre,1,5,11,0,8,31,6,4,23,72,753
396,Rivoli-Louvre,1,5,11,0,8,31,6,4,17,66,753
397,Rivoli-Louvre,1,5,11,0,8,31,7,4,15,65,753
