time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
142,SALR,1,5,11,0,5,1,1,1,13,21,303
143,SALR,1,5,11,0,5,0,1,1,15,22,303
144,SALR,1,5,11,0,5,0,1,1,11,18,303
145,SALR,1,5,11,0,5,0,1,1,22,29,314
146,SALR,1,5,11,0,5,0,1,1,17,24,313
147,SALR,1,5,11,0,5,0,1,0,17,23,313
148,SALR,1,5,11,0,5,0,1,0,9,15,311
149,SALR,1,5,11,0,5,0,1,0,9,15,311
150,SALR,1,5,11,0,4,0,1,0,18,23,322
151,SALR,1,5,11,0,3,0,1,0,19,23,322
152,SALR,1,5,11,0,4,0,0,1,13,18,321
153,SALR,1,5,11,0,4,0,0,1,12,17,320
154,SALR,1,5,11,0,4,0,0,1,9,14,319
155,SALR,1,5,11,0,4,0,0,1,21,26,330
156,SALR,1,5,11,0,3,1,0,1,14,19,328
157,SALR,1,5,11,0,3,1,0,1,13,18,328
158,SALR,1,5,11,0,3,1,0,1,11,16,328
159,SALR,1,5,11,0,3,1,0,1,11,16,328
160,SALR,1,5,11,0,3,1,0,1,21,26,339
161,SALR,1,5,11,0,3,1,0,1,18,23,338
162,SALR,1,5,11,0,3,1,0,1,13,18,338
163,SALR,1,5,11,0,3,2,0,1,10,16,338
164,SALR,1,5,11,0,3,2,0,0,9,14,338
165,SALR,1,5,11,0,3,2,0,0,20,25,349
166,SALR,1,5,11,0,3,2,0,0,18,23,348
167,SALR,1,5,11,0,2,1,1,1,14,19,347
168,SALR,1,5,11,0,2,1,1,1,11,16,347
169,SALR,1,5,11,0,2,1,1,1,8,13,347
170,SALR,1,5,11,0,0,0,2,3,18,23,358
171,SALR,1,5,11,0,0,0,2,3,15,20,358
172,SALR,1,5,11,0,0,0,2,3,10,15,358
173,SALR,1,5,11,0,0,0,2,3,6,11,357
174,SALR,1,5,11,0,0,0,2,3,5,10,357
175,SALR,1,5,11,0,0,0,2,3,17,22,368
176,SALR,1,5,11,0,0,0,3,2,12,17,367
177,SALR,1,5,11,0,0,0,3,2,11,16,367
178,SALR,1,5,11,0,4,0,3,2,8,17,367
179,SALR,1,5,11,0,6,0,3,2,8,19,367
180,SALR,1,5,11,0,6,0,3,2,20,31,378
181,SALR,1,5,11,0,7,0,3,2,12,24,374
182,SALR,1,5,11,0,7,0,3,1,10,21,374
183,SALR,1,5,11,0,7,1,3,1,12,24,374
184,SALR,1,5,11,0,7,1,3,1,11,23,374
185,SALR,1,5,11,0,7,1,3,1,20,32,383
186,SALR,1,5,11,0,4,4,3,1,15,27,383
187,SALR,1,5,11,0,5,3,3,1,14,26,383
188,SALR,1,5,11,0,5,4,3,1,9,22,381
189,SALR,1,5,11,0,4,4,3,1,8,20,381
190,SALR,1,5,11,0,5,4,2,2,18,31,392
191,SALR,1,5,11,0,5,4,2,2,18,31,392
192,SALR,1,5,11,0,5,5,2,2,13,27,391
193,SALR,1,5,11,0,5,5,2,2,11,25,391
194,SALR,1,5,11,0,3,3,3,5,10,24,391
195,SALR,1,5,11,0,0,0,6,8,22,36,402
196,SALR,1,5,11,0,0,0,6,8,16,30,400
197,SALR,1,5,11,0,0,0,6,8,18,32,400
198,SALR,1,5,11,0,0,0,6,8,14,28,400
199,SALR,1,5,11,0,0,0,6,7,14,27,400
200,SALR,1,5,11,0,0,0,6,7,25,38,411
201,SALR,1,5,11,0,0,0,6,7,19,32,411
202,SALR,1,5,11,0,0,0,5,6,18,29,410
203,SALR,1,5,11,0,0,0,4,7,16,27,410
204,SALR,1,5,11,0,0,0,4,6,17,27,410
205,SALR,1,5,11,0,0,0,3,7,29,39,421
206,SALR,1,5,11,0,2,1,3,5,22,33,417
207,SALR,1,5,11,0,2,0,3,5,19,29,417
208,SALR,1,5,11,0,2,0,3,5,21,31,417
209,SALR,1,5,11,0,7,0,2,6,15,30,415
210,SALR,1,5,11,0,7,0,2,6,28,43,426
211,SALR,1,5,11,0,7,0,2,6,24,39,425
212,SALR,1,5,11,0,7,0,1,6,22,36,424
213,SALR,1,5,11,0,7,0,2,6,20,35,423
214,SALR,1,5,11,0,8,0,2,6,21,37,423
215,SALR,1,5,11,0,10,1,1,5,28,45,433
216,SALR,1,5,11,0,10,2,1,5,27,45,432
217,SALR,1,5,11,0,10,2,1,5,22,40,432
218,SALR,1,5,11,0,9,3,1,4,23,40,432
219,SALR,1,5,11,0,9,2,1,4,21,37,431
220,SALR,1,5,11,0,10,2,0,3,33,48,442
221,SALR,1,5,11,0,10,2,0,2,32,46,442
222,SALR,1,5,11,0,10,2,0,2,29,43,442
223,SALR,1,5,11,0,10,1,0,2,26,39,442
224,SALR,1,5,11,0,10,1,0,2,26,39,442
225,SALR,1,5,11,0,10,1,0,2,35,48,453
226,SALR,1,5,11,0,10,1,0,2,35,48,452
227,SALR,1,5,11,0,10,1,0,2,31,44,449
228,SALR,1,5,11,0,10,1,1,2,30,44,448
229,SALR,1,5,11,0,11,1,1,2,27,42,447
230,SALR,1,5,11,0,11,1,1,2,38,53,458
231,SALR,1,5,11,0,9,3,1,2,32,47,456
232,SALR,1,5,11,0,10,2,2,2,32,48,456
233,SALR,1,5,11,0,7,2,6,2,28,45,456
234,SALR,1,5,11,0,7,2,6,2,27,44,455
235,SALR,1,5,11,0,7,2,4,4,36,53,466
236,SALR,1,5,11,0,7,2,5,3,33,50,466
237,SALR,1,5,11,0,5,1,4,6,29,45,465
238,SALR,1,5,11,0,5,1,2,8,27,43,465
239,SALR,1,5,11,0,5,1,2,8,25,41,465
240,SALR,1,5,11,0,0,0,7,9,35,51,476
241,SALR,1,5,11,0,0,0,7,8,33,48,476
242,SALR,1,5,11,0,0,0,7,8,27,42,476
243,SALR,1,5,11,0,0,0,7,9,25,41,476
244,SALR,1,5,11,0,0,0,8,8,27,43,475
245,SALR,1,5,11,0,0,0,8,8,36,52,486
246,SALR,1,5,11,0,0,0,7,9,33,49,485
247,SALR,1,5,11,0,0,0,7,9,27,43,483
248,SALR,1,5,11,0,8,2,7,6,25,48,482
249,SALR,1,5,11,0,8,2,7,6,23,46,482
250,SALR,1,5,11,0,8,1,6,7,37,59,493
251,SALR,1,5,11,0,9,1,6,7,31,54,493
252,SALR,1,5,11,0,7,3,7,6,32,55,493
253,SALR,1,5,11,0,7,4,6,7,25,49,493
254,SALR,1,5,11,0,7,4,6,7,27,51,493
255,SALR,1,5,11,0,6,5,6,7,34,58,504
256,SALR,1,5,11,0,5,6,5,6,31,53,503
257,SALR,1,5,11,0,5,6,5,6,28,50,503
258,SALR,1,5,11,0,5,8,5,4,27,49,503
259,SALR,1,5,11,0,6,8,5,4,23,46,503
260,SALR,1,5,11,0,4,10,5,3,36,58,514
261,SALR,1,5,11,0,4,10,5,3,27,49,514
262,SALR,1,5,11,0,4,10,5,3,26,48,514
263,SALR,1,5,11,0,6,9,5,2,25,47,514
264,SALR,1,5,11,0,3,4,7,7,28,49,514
265,SALR,1,5,11,0,0,0,9,12,38,59,525
266,SALR,1,5,11,0,0,0,10,11,38,59,524
267,SALR,1,5,11,0,0,0,9,13,37,59,523
268,SALR,1,5,11,0,0,0,8,13,36,57,521
269,SALR,1,5,11,0,0,0,8,14,29,51,519
270,SALR,1,5,11,0,0,0,8,13,40,61,528
271,SALR,1,5,11,0,0,0,8,13,36,57,527
272,SALR,1,5,11,0,0,0,7,14,34,55,527
273,SALR,1,5,11,0,0,0,7,13,32,52,527
274,SALR,1,5,11,0,0,0,6,13,28,47,527
275,SALR,1,5,11,0,0,0,7,12,38,57,538
276,SALR,1,5,11,0,6,0,3,11,34,54,535
277,SALR,1,5,11,0,6,0,3,10,33,52,535
278,SALR,1,5,11,0,6,0,3,9,31,49,535
279,SALR,1,5,11,0,14,1,2,8,29,54,534
280,SALR,1,5,11,0,12,1,1,9,41,64,545
281,SALR,1,5,11,0,11,2,1,8,41,63,545
282,SALR,1,5,11,0,10,2,1,8,37,58,543
283,SALR,1,5,11,0,11,2,1,7,33,54,543
284,SALR,1,5,11,0,10,3,1,7,32,53,543
285,SALR,1,5,11,0,10,3,1,5,39,58,554
286,SALR,1,5,11,0,10,3,1,5,35,54,553
287,SALR,1,5,11,0,9,4,1,5,31,50,553
288,SALR,1,5,11,0,9,5,1,3,28,46,553
289,SALR,1,5,11,0,10,4,1,2,28,45,553
290,SALR,1,5,11,0,8,6,1,1,42,58,564
291,SALR,1,5,11,0,8,5,1,1,43,58,563
292,SALR,1,5,11,0,8,5,1,1,35,50,561
293,SALR,1,5,11,0,10,5,1,1,34,51,561
294,SALR,1,5,11,0,10,5,1,1,32,49,561
295,SALR,1,5,11,0,9,6,0,1,46,62,572
296,SALR,1,5,11,0,10,6,0,1,36,53,570
297,SALR,1,5,11,0,13,7,0,1,34,55,570
298,SALR,1,5,11,0,13,8,0,2,28,51,570
299,SALR,1,5,11,0,15,6,0,2,28,51,570
300,SALR,1,5,11,0,17,6,0,2,39,64,581
301,SALR,1,5,11,0,17,7,0,2,36,62,581
302,SALR,1,5,11,0,18,6,0,2,33,59,581
303,SALR,1,5,11,0,7,4,10,5,31,57,580
304,SALR,1,5,11,0,8,4,8,7,29,56,580
305,SALR,1,5,11,0,8,4,9,6,43,70,590
306,SALR,1,5,11,0,9,4,10,4,32,59,590
307,SALR,1,5,11,0,4,2,13,8,34,61,590
308,SALR,1,5,11,0,5,1,14,7,25,52,590
309,SALR,1,5,11,0,5,1,14,7,26,53,590
310,SALR,1,5,11,0,0,0,16,11,36,63,601
311,SALR,1,5,11,0,0,0,16,9,41,66,600
312,SALR,1,5,11,0,0,0,14,12,30,56,597
313,SALR,1,5,11,0,0,0,15,10,34,59,597
314,SALR,1,5,11,0,0,0,15,10,26,51,594
315,SALR,1,5,11,0,0,0,15,9,41,65,605
316,SALR,1,5,11,0,0,0,15,9,37,61,605
317,SALR,1,5,11,0,0,0,17,7,32,56,604
318,SALR,1,5,11,0,5,0,15,7,29,56,604
319,SALR,1,5,11,0,6,0,15,7,28,56,604
320,SALR,1,5,11,0,6,0,14,8,38,66,615
321,SALR,1,5,11,0,5,1,15,7,35,63,614
322,SALR,1,5,11,0,5,1,15,7,30,58,614
323,SALR,1,5,11,0,5,1,14,8,28,56,614
324,SALR,1,5,11,0,5,1,13,9,29,57,614
325,SALR,1,5,11,0,5,2,12,10,40,69,624
326,SALR,1,5,11,0,5,2,13,9,40,69,624
327,SALR,1,5,11,0,4,3,11,10,40,68,622
328,SALR,1,5,11,0,3,4,11,9,31,58,620
329,SALR,1,5,11,0,1,6,9,11,34,61,620
330,SALR,1,5,11,0,1,6,9,11,41,68,631
331,SALR,1,5,11,0,2,6,9,11,38,66,629
332,SALR,1,5,11,0,2,7,9,10,36,64,629
333,SALR,1,5,11,0,2,7,9,11,31,60,629
334,SALR,1,5,11,0,0,4,11,14,30,59,629
335,SALR,1,5,11,0,0,0,12,18,38,68,640
336,SALR,1,5,11,0,0,0,11,19,34,64,638
337,SALR,1,5,11,0,0,0,11,19,31,61,638
338,SALR,1,5,11,0,0,0,9,21,28,58,637
339,SALR,1,5,11,0,0,0,9,21,25,55,637
340,SALR,1,5,11,0,0,0,7,20,35,62,647
341,SALR,1,5,11,0,0,0,7,20,31,58,646
342,SALR,1,5,11,0,0,0,7,20,29,56,645
343,SALR,1,5,11,0,0,0,7,20,25,52,645
344,SALR,1,5,11,0,0,0,7,19,29,55,645
345,SALR,1,5,11,0,0,0,7,17,38,62,655
346,SALR,1,5,11,0,7,2,5,12,35,61,654
347,SALR,1,5,11,0,7,2,7,8,34,58,654
348,SALR,1,5,11,0,7,2,7,7,33,56,653
349,SALR,1,5,11,0,22,6,3,3,30,64,653
350,SALR,1,5,11,0,20,6,3,3,45,77,664
351,SALR,1,5,11,0,20,7,3,3,43,76,663
352,SALR,1,5,11,0,20,7,3,3,43,76,662
353,SALR,1,5,11,0,22,7,2,4,37,72,662
354,SALR,1,5,11,0,21,8,2,4,36,71,661
355,SALR,1,5,11,0,21,7,1,5,44,78,672
356,SALR,1,5,11,0,22,7,1,4,42,76,671
357,SALR,1,5,11,0,23,7,2,4,38,74,671
358,SALR,1,5,11,0,21,9,3,4,37,74,671
359,SALR,1,5,11,0,20,9,3,3,33,68,671
360,SALR,1,5,11,0,20,9,3,3,47,82,682
361,SALR,1,5,11,0,21,8,3,3,41,76,680
362,SALR,1,5,11,0,19,8,2,3,41,73,680
363,SALR,1,5,11,0,16,9,2,3,38,68,680
364,SALR,1,5,11,0,17,8,3,3,38,69,678
365,SALR,1,5,11,0,17,8,4,3,45,77,689
366,SALR,1,5,11,0,20,8,4,3,40,75,689
367,SALR,1,5,11,0,21,7,4,3,36,71,689
368,SALR,1,5,11,0,21,8,3,4,37,73,688
369,SALR,1,5,11,0,21,9,2,5,34,71,687
370,SALR,1,5,11,0,21,9,2,5,48,85,698
371,SALR,1,5,11,0,21,10,2,5,39,77,695
372,SALR,1,5,11,0,21,10,2,4,43,80,695
373,SALR,1,5,11,0,15,8,8,7,40,78,695
374,SALR,1,5,11,0,13,9,7,8,42,79,694
375,SALR,1,5,11,0,14,7,6,8,52,87,705
376,SALR,1,5,11,0,13,8,6,9,47,83,703
377,SALR,1,5,11,0,9,4,6,16,41,76,702
378,SALR,1,5,11,0,8,5,7,15,42,77,700
379,SALR,1,5,11,0,8,5,9,13,41,76,699
380,SALR,1,5,11,0,0,0,15,21,53,89,709
381,SALR,1,5,11,0,0,0,18,16,48,82,708
382,SALR,1,5,11,0,0,0,14,20,48,82,708
383,SALR,1,5,11,0,0,0,12,20,45,77,707
384,SALR,1,5,11,0,0,0,12,20,44,76,707
385,SALR,1,5,11,0,0,0,14,18,51,83,718
386,SALR,1,5,11,0,0,0,12,20,47,79,718
387,SALR,1,5,11,0,0,0,13,19,42,74,717
388,SALR,1,5,11,0,6,8,12,12,42,80,717
389,SALR,1,5,11,0,7,8,11,12,40,78,716
390,SALR,1,5,11,0,7,8,12,11,53,91,727
391,SALR,1,5,11,0,8,8,12,12,45,85,726
392,SALR,1,5,11,0,8,8,11,13,45,85,726
393,SALR,1,5,11,0,8,8,12,12,37,77,726
394,SALR,1,5,11,0,8,7,11,13,41,80,726
395,SALR,1,5,11,0,8,7,9,15,45,84,736
396,SALR,1,5,11,0,8,7,12,12,48,87,736
397,SALR,1,5,11,0,8,7,11,12,46,84,736
398,SALR,1,5,11,0,7,8,12,11,44,82,734
399,SALR,1,5,11,0,6,8,11,12,39,76,733
400,SALR,1,5,11,0,8,7,9,13,53,90,743
401,SALR,1,5,11,0,10,7,8,14,43,82,740
402,SALR,1,5,11,0,10,8,10,12,45,85,740
403,SALR,1,5,11,0,8,9,9,14,36,76,738
404,SALR,1,5,11,0,4,1,14,21,42,82,738
405,SALR,1,5,11,0,0,0,17,22,50,89,748
406,SALR,1,5,11,0,0,0,17,20,45,82,744
407,SALR,1,5,11,0,0,0,17,21,37,75,743
408,SALR,1,5,11,0,0,0,15,22,40,77,743
409,SALR,1,5,11,0,0,0,15,22,37,74,743
410,SALR,1,5,11,0,0,0,15,22,52,89,753
411,SALR,1,5,11,0,0,0,15,22,46,83,752
412,SALR,1,5,11,0,0,0,15,20,49,84,751
413,SALR,1,5,11,0,0,0,13,22,43,78,751
414,SALR,1,5,11,0,0,0,11,24,42,77,751
415,SALR,1,5,11,0,0,0,10,22,48,80,762
416,SALR,1,5,11,0,6,4,5,18,48,81,762
417,SALR,1,5,11,0,6,2,4,18,44,74,762
418,SALR,1,5,11,0,5,3,4,19,45,76,762
419,SALR,1,5,11,0,16,7,2,12,41,78,761
420,SALR,1,5,11,0,16,7,2,12,55,92,772
421,SALR,1,5,11,0,17,7,2,12,40,78,767
422,SALR,1,5,11,0,17,8,2,12,41,80,767
423,SALR,1,5,11,0,17,9,2,12,33,73,766
424,SALR,1,5,11,0,17,10,3,11,38,79,766
425,SALR,1,5,11,0,15,12,3,11,43,84,777
426,SALR,1,5,11,0,19,11,3,11,45,89,776
427,SALR,1,5,11,0,18,12,3,11,40,84,776
428,SALR,1,5,11,0,20,10,3,11,40,84,775
429,SALR,1,5,11,0,21,9,3,9,36,78,775
430,SALR,1,5,11,0,20,9,3,8,52,92,786
431,SALR,1,5,11,0,20,10,2,8,42,82,784
432,SALR,1,5,11,0,19,12,2,7,40,80,783
433,SALR,1,5,11,0,20,11,1,5,34,71,783
434,SALR,1,5,11,0,20,9,2,4,38,73,781
435,SALR,1,5,11,0,19,10,1,5,46,81,792
436,SALR,1,5,11,0,22,7,1,4,48,82,790
437,SALR,1,5,11,0,25,7,1,4,44,81,790
438,SALR,1,5,11,0,25,7,1,5,41,79,788
439,SALR,1,5,11,0,24,8,1,5,34,72,788
440,SALR,1,5,11,0,24,9,2,4,49,88,798
441,SALR,1,5,11,0,22,11,1,4,44,82,798
442,SALR,1,5,11,0,25,9,1,4,45,84,797
443,SALR,1,5,11,0,19,6,7,6,39,77,796
444,SALR,1,5,11,0,18,6,7,7,40,78,796
445,SALR,1,5,11,0,19,6,8,6,47,86,805
446,SALR,1,5,11,0,19,6,8,7,48,88,805
447,SALR,1,5,11,0,13,3,13,11,45,85,805
448,SALR,1,5,11,0,13,3,14,10,42,82,803
449,SALR,1,5,11,0,13,3,14,9,40,79,803
450,SALR,1,5,11,0,0,0,26,12,51,89,814
451,SALR,1,5,11,0,0,0,27,12,46,85,813
452,SALR,1,5,11,0,0,0,27,12,43,82,811
453,SALR,1,5,11,0,0,0,27,13,36,76,809
454,SALR,1,5,11,0,0,0,28,12,38,78,809
455,SALR,1,5,11,0,0,0,29,11,44,84,820
456,SALR,1,5,11,0,0,0,27,15,41,83,819
457,SALR,1,5,11,0,0,0,27,15,35,77,819
458,SALR,1,5,11,0,8,3,25,11,34,81,816
459,SALR,1,5,11,0,10,3,25,10,32,80,814
460,SALR,1,5,11,0,9,4,24,12,45,94,825
461,SALR,1,5,11,0,9,4,24,12,38,87,824
462,SALR,1,5,11,0,6,6,22,13,38,85,824
463,SALR,1,5,11,0,8,7,22,13,29,79,822
464,SALR,1,5,11,0,13,5,22,13,33,86,822
465,SALR,1,5,11,0,10,7,19,15,40,91,832
466,SALR,1,5,11,0,10,7,20,13,43,93,830
467,SALR,1,5,11,0,10,8,20,11,36,85,829
468,SALR,1,5,11,0,9,10,21,10,37,87,828
469,SALR,1,5,11,0,9,10,18,13,30,80,828
470,SALR,1,5,11,0,10,10,18,13,43,94,839
471,SALR,1,5,11,0,10,9,17,14,36,86,838
472,SALR,1,5,11,0,8,11,17,14,38,88,837
473,SALR,1,5,11,0,9,9,17,13,33,81,836
474,SALR,1,5,11,0,7,2,21,19,39,88,836
475,SALR,1,5,11,0,0,0,27,22,45,94,846
476,SALR,1,5,11,0,0,0,27,21,43,91,844
477,SALR,1,5,11,0,0,0,27,21,41,89,843
478,SALR,1,5,11,0,0,0,25,23,42,90,842
479,SALR,1,5,11,0,0,0,27,19,41,87,841
480,SALR,1,5,11,0,0,0,24,20,55,99,850
481,SALR,1,5,11,0,0,0,21,21,44,86,848
482,SALR,1,5,11,0,0,0,20,22,47,89,848
483,SALR,1,5,11,0,0,0,19,23,37,79,845
484,SALR,1,5,11,0,0,0,19,21,39,79,844
485,SALR,1,5,11,0,0,0,18,22,47,87,855
486,SALR,1,5,11,0,12,1,9,19,53,94,854
487,SALR,1,5,11,0,12,1,8,20,45,86,854
488,SALR,1,5,11,0,11,1,8,17,44,81,853
489,SALR,1,5,11,0,28,6,5,12,39,90,852
490,SALR,1,5,11,0,29,8,4,13,53,107,862
491,SALR,1,5,11,0,29,9,4,13,46,101,862
492,SALR,1,5,11,0,29,9,4,11,44,97,861
493,SALR,1,5,11,0,29,10,3,11,40,93,861
494,SALR,1,5,11,0,30,10,2,10,43,95,861
495,SALR,1,5,11,0,30,11,1,9,50,101,870
496,SALR,1,5,11,0,28,13,1,9,48,99,868
