time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
1,tolbiac-Italie,1,21,1,0,0,0,0,0,7,7,19
2,tolbiac-Italie,1,21,1,0,0,0,0,0,7,7,19
3,tolbiac-Italie,1,21,1,0,0,0,0,0,6,6,19
4,tolbiac-Italie,1,21,1,0,0,0,0,0,5,5,19
5,tolbiac-Italie,1,21,1,0,0,0,0,0,5,5,19
6,tolbiac-Italie,1,21,1,0,0,0,0,0,5,5,19
7,tolbiac-Italie,1,21,1,0,0,0,0,0,5,5,19
8,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,19
9,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,19
10,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
11,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
12,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
13,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
14,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
15,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
16,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
17,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
18,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
19,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
20,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,19
21,tolbiac-Italie,1,21,1,0,0,0,0,0,3,3,20
22,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
23,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
24,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
25,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
26,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
27,tolbiac-Italie,1,21,1,0,1,0,0,0,2,3,20
28,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
29,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
30,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
31,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
32,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
33,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
34,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
35,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
36,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
37,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
38,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
39,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
40,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
41,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
42,tolbiac-Italie,1,21,1,0,1,0,0,0,2,3,21
43,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
44,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
45,tolbiac-Italie,1,21,1,0,1,0,0,0,1,2,20
46,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
47,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
48,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
49,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
50,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
51,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
52,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
53,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
54,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
55,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
56,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
57,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
58,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
59,tolbiac-Italie,1,21,1,0,0,0,0,0,2,2,20
