time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
1,SALR,0,1,3,0,0,0,0,0,18,18,22
2,SALR,0,1,3,0,0,0,0,0,15,15,25
3,SALR,0,1,3,0,0,0,0,0,11,11,28
4,SALR,0,1,3,0,0,0,0,0,10,10,30
5,SALR,0,1,3,0,0,0,0,0,9,9,33
6,SALR,0,1,3,0,0,0,0,0,11,11,36
7,SALR,0,1,3,0,0,0,0,0,11,11,39
8,SALR,0,1,3,0,0,0,0,0,12,12,42
9,SALR,0,1,3,0,0,0,0,0,13,13,45
10,SALR,0,1,3,0,0,0,0,0,15,15,48
11,SALR,0,1,3,0,0,0,0,0,11,11,50
12,SALR,0,1,3,0,0,0,0,0,14,14,53
13,SALR,0,1,3,0,0,0,0,0,15,15,56
14,SALR,0,1,3,0,0,0,0,0,15,15,59
15,SALR,0,1,3,0,0,0,0,0,14,14,61
16,SALR,0,1,3,0,0,0,0,0,14,14,64
17,SALR,0,1,3,0,0,0,0,0,11,11,67
18,SALR,0,1,3,0,0,0,0,0,12,12,70
19,SALR,0,1,3,0,0,0,0,0,11,11,73
20,SALR,0,1,3,0,0,0,0,0,12,12,75
21,SALR,0,1,3,0,0,0,0,0,11,11,78
22,SALR,0,1,3,0,0,0,0,0,13,13,81
23,SALR,0,1,3,0,0,0,0,0,12,12,83
24,SALR,0,1,3,0,0,0,0,0,14,14,86
25,SALR,0,1,3,0,0,0,0,0,12,12,89
26,SALR,0,1,3,0,0,0,0,0,16,16,92
27,SALR,0,1,3,0,0,0,0,0,14,14,95
28,SALR,0,1,3,0,0,0,0,0,14,14,98
29,SALR,0,1,3,0,0,0,0,0,14,14,101
30,SALR,0,1,3,0,0,0,0,0,17,17,104
31,SALR,0,1,3,0,0,0,0,0,14,14,107
32,SALR,0,1,3,0,0,0,0,0,15,15,110
33,SALR,0,1,3,0,0,0,0,0,15,15,113
34,SALR,0,1,3,0,0,0,0,0,18,18,116
35,SALR,0,1,3,0,0,0,0,0,16,16,118
36,SALR,0,1,3,0,0,0,0,0,16,16,120
37,SALR,0,1,3,0,0,0,0,0,15,15,123
38,SALR,0,1,3,0,0,0,0,0,17,17,126
39,SALR,0,1,3,0,0,0,0,0,15,15,129
40,SALR,0,1,3,0,0,0,0,0,16,16,132
41,SALR,0,1,3,0,0,0,0,0,17,17,135
42,SALR,0,1,3,0,0,0,0,0,15,15,138
43,SALR,0,1,3,0,0,0,0,0,15,15,140
44,SALR,0,1,3,0,0,0,0,0,19,19,143
45,SALR,0,1,3,0,0,0,0,0,19,19,146
46,SALR,0,1,3,0,0,0,0,0,18,18,149
47,SALR,0,1,3,0,0,0,0,0,19,19,152
48,SALR,0,1,3,0,0,0,0,0,19,19,154
49,SALR,0,1,3,0,0,0,0,0,17,17,156
50,SALR,0,1,3,0,0,0,0,0,19,19,159
51,SALR,0,1,3,0,0,0,0,0,19,19,162
52,SALR,0,1,3,0,0,0,0,0,15,15,164
53,SALR,0,1,3,0,0,0,0,0,14,14,167
54,SALR,0,1,3,0,0,0,0,0,16,16,170
55,SALR,0,1,3,0,0,0,0,0,18,18,173
56,SALR,0,1,3,0,0,0,0,0,18,18,176
57,SALR,0,1,3,0,0,0,0,0,18,18,179
58,SALR,0,1,3,0,0,0,0,0,20,20,182
59,SALR,0,1,3,0,0,0,0,0,17,17,185
60,SALR,0,1,3,0,0,0,0,0,18,18,188
61,SALR,0,1,3,0,0,0,0,0,17,17,191
62,SALR,0,1,3,0,0,0,0,0,20,20,194
63,SALR,0,1,3,0,0,0,0,0,20,20,197
64,SALR,0,1,3,0,0,0,0,0,17,17,200
65,SALR,0,1,3,0,0,0,0,0,17,17,203
66,SALR,0,1,3,0,0,0,0,0,18,18,205
67,SALR,0,1,3,0,0,0,0,0,15,15,207
68,SALR,0,1,3,0,0,0,0,0,17,17,210
69,SALR,0,1,3,0,0,0,0,0,17,17,213
70,SALR,0,1,3,0,0,0,0,0,16,16,215
71,SALR,0,1,3,0,0,0,0,0,15,15,218
72,SALR,0,1,3,0,0,0,0,0,19,19,221
73,SALR,0,1,3,0,0,0,0,0,20,20,224
74,SALR,0,1,3,0,0,0,0,0,20,20,227
75,SALR,0,1,3,0,0,0,0,0,19,19,230
76,SALR,0,1,3,0,0,0,0,0,21,21,232
77,SALR,0,1,3,0,0,0,0,0,20,20,235
78,SALR,0,1,3,0,0,0,0,0,22,22,237
79,SALR,0,1,3,0,0,0,0,0,23,23,240
80,SALR,0,1,3,0,0,0,0,0,23,23,241
81,SALR,0,1,3,0,0,0,0,0,23,23,244
82,SALR,0,1,3,0,0,0,0,0,25,25,247
83,SALR,0,1,3,0,0,0,0,0,25,25,250
84,SALR,0,1,3,0,0,0,0,0,22,22,253
85,SALR,0,1,3,0,0,0,0,0,24,24,256
86,SALR,0,1,3,0,0,0,0,0,23,23,258
87,SALR,0,1,3,0,0,0,0,0,22,22,261
88,SALR,0,1,3,0,0,0,0,0,22,22,264
89,SALR,0,1,3,0,0,0,0,0,22,22,267
90,SALR,0,1,3,0,0,0,0,0,21,21,270
91,SALR,0,1,3,0,0,0,0,0,22,22,273
