time,imgId,pzebra,pizeb,pSpeed,pNb,A,B,C,D,E,notOnSidewalk,total
1,SALR,1,1,1,0,0,0,0,0,12,12,18
2,SALR,1,1,1,0,0,0,0,0,9,9,19
3,SALR,1,1,1,0,0,0,0,0,7,7,19
4,SALR,1,1,1,0,0,0,0,0,6,6,20
5,SALR,1,1,1,0,0,0,0,0,2,2,20
6,SALR,1,1,1,0,0,0,0,0,2,2,21
7,SALR,1,1,1,0,0,0,0,0,2,2,22
8,SALR,1,1,1,0,0,0,0,0,3,3,23
9,SALR,1,1,1,0,0,0,0,0,3,3,23
10,SALR,1,1,1,0,0,0,0,0,3,3,24
11,SALR,1,1,1,0,0,0,0,0,3,3,25
12,SALR,1,1,1,0,0,0,0,0,5,5,26
13,SALR,1,1,1,0,0,0,0,0,3,3,27
14,SALR,1,1,1,0,0,0,0,0,5,5,28
15,SALR,1,1,1,0,0,0,0,0,4,4,29
16,SALR,1,1,1,0,0,0,0,0,5,5,30
17,SALR,1,1,1,0,0,0,0,0,3,3,30
18,SALR,1,1,1,0,0,0,0,0,4,4,31
19,SALR,1,1,1,0,0,0,0,0,4,4,32
20,SALR,1,1,1,0,0,0,0,0,5,5,33
21,SALR,1,1,1,0,0,0,0,0,4,4,33
22,SALR,1,1,1,0,0,0,0,0,3,3,34
23,SALR,1,1,1,0,0,0,0,0,2,2,35
24,SALR,1,1,1,0,0,0,0,0,4,4,36
25,SALR,1,1,1,0,0,0,0,0,4,4,37
26,SALR,1,1,1,0,0,0,0,0,5,5,38
27,SALR,1,1,1,0,0,0,0,0,4,4,39
28,SALR,1,1,1,0,0,0,0,0,6,6,40
29,SALR,1,1,1,0,0,0,0,0,2,2,41
30,SALR,1,1,1,0,0,0,0,0,4,4,42
31,SALR,1,1,1,0,0,0,0,0,3,3,43
32,SALR,1,1,1,0,0,0,0,0,5,5,44
33,SALR,1,1,1,0,0,0,0,0,4,4,44
34,SALR,1,1,1,0,0,0,0,0,5,5,45
35,SALR,1,1,1,0,0,0,0,0,4,4,46
36,SALR,1,1,1,0,0,0,0,0,6,6,47
37,SALR,1,1,1,0,0,0,0,0,5,5,48
38,SALR,1,1,1,0,0,0,0,0,6,6,49
39,SALR,1,1,1,0,0,0,0,0,5,5,50
40,SALR,1,1,1,0,0,0,0,0,5,5,51
41,SALR,1,1,1,0,0,0,0,0,4,4,52
42,SALR,1,1,1,0,0,0,0,0,5,5,53
43,SALR,1,1,1,0,0,0,0,0,5,5,54
44,SALR,1,1,1,0,0,0,0,0,7,7,55
45,SALR,1,1,1,0,0,0,0,0,5,5,56
46,SALR,1,1,1,0,0,0,0,0,5,5,57
47,SALR,1,1,1,0,0,0,0,0,5,5,58
48,SALR,1,1,1,0,0,0,0,0,6,6,59
49,SALR,1,1,1,0,0,0,0,0,5,5,60
50,SALR,1,1,1,0,0,0,0,0,7,7,61
51,SALR,1,1,1,0,0,0,0,0,6,6,62
52,SALR,1,1,1,0,0,0,0,0,6,6,63
53,SALR,1,1,1,0,0,0,0,0,6,6,64
54,SALR,1,1,1,0,0,0,0,0,6,6,65
55,SALR,1,1,1,0,0,0,0,0,5,5,66
56,SALR,1,1,1,0,0,0,0,0,8,8,67
57,SALR,1,1,1,0,0,0,0,0,6,6,68
58,SALR,1,1,1,0,0,0,0,0,7,7,69
59,SALR,1,1,1,0,0,0,0,0,5,5,70
60,SALR,1,1,1,0,0,0,0,0,7,7,71
61,SALR,1,1,1,0,0,0,0,0,6,6,72
62,SALR,1,1,1,0,0,0,0,0,5,5,73
63,SALR,1,1,1,0,0,0,0,0,5,5,74
64,SALR,1,1,1,0,0,0,0,0,7,7,75
65,SALR,1,1,1,0,0,0,0,0,7,7,76
66,SALR,1,1,1,0,0,0,0,0,7,7,77
67,SALR,1,1,1,0,0,0,0,0,5,5,78
68,SALR,1,1,1,0,0,0,0,0,6,6,79
69,SALR,1,1,1,0,2,0,0,0,4,6,80
70,SALR,1,1,1,0,2,0,0,0,6,8,81
71,SALR,1,1,1,0,2,0,0,0,6,8,82
72,SALR,1,1,1,0,2,0,0,0,7,9,83
73,SALR,1,1,1,0,2,0,0,0,7,9,84
74,SALR,1,1,1,0,3,0,0,0,9,12,85
75,SALR,1,1,1,0,3,0,0,0,5,8,86
76,SALR,1,1,1,0,2,1,0,0,5,8,87
77,SALR,1,1,1,0,2,1,0,0,5,8,88
78,SALR,1,1,1,0,2,1,0,0,5,8,88
79,SALR,1,1,1,0,2,1,0,0,6,9,89
80,SALR,1,1,1,0,2,1,0,0,6,9,89
81,SALR,1,1,1,0,2,1,0,0,5,8,90
82,SALR,1,1,1,0,2,1,0,0,7,10,91
83,SALR,1,1,1,0,2,1,0,0,6,9,92
84,SALR,1,1,1,0,1,2,0,0,7,10,93
85,SALR,1,1,1,0,0,3,0,0,6,9,94
86,SALR,1,1,1,0,0,3,0,0,8,11,95
87,SALR,1,1,1,0,0,3,0,0,6,9,96
88,SALR,1,1,1,0,0,3,0,0,8,11,97
89,SALR,1,1,1,0,0,3,0,0,7,10,98
90,SALR,1,1,1,0,0,3,0,0,6,9,99
91,SALR,1,1,1,0,0,2,0,0,6,8,100
92,SALR,1,1,1,0,1,2,0,0,8,11,101
93,SALR,1,1,1,0,1,1,0,1,6,9,102
94,SALR,1,1,1,0,1,1,0,1,7,10,103
95,SALR,1,1,1,0,1,1,0,1,7,10,104
96,SALR,1,1,1,0,1,1,0,1,7,10,105
97,SALR,1,1,1,0,1,1,0,1,7,10,106
98,SALR,1,1,1,0,1,1,0,0,7,9,107
99,SALR,1,1,1,0,1,1,0,0,8,10,108
100,SALR,1,1,1,0,0,0,1,1,7,9,109
101,SALR,1,1,1,0,0,0,1,1,8,10,110
102,SALR,1,1,1,0,0,0,1,1,8,10,111
103,SALR,1,1,1,0,0,0,1,1,10,12,112
104,SALR,1,1,1,0,0,0,1,1,9,11,113
105,SALR,1,1,1,0,0,0,1,1,7,9,114
106,SALR,1,1,1,0,0,0,1,1,5,7,114
107,SALR,1,1,1,0,0,0,1,1,6,8,115
108,SALR,1,1,1,0,0,0,1,1,7,9,116
109,SALR,1,1,1,0,0,0,1,1,7,9,117
110,SALR,1,1,1,0,0,0,1,1,7,9,118
111,SALR,1,1,1,0,0,0,1,1,7,9,119
112,SALR,1,1,1,0,0,0,1,0,8,9,120
113,SALR,1,1,1,0,0,0,1,0,9,10,121
114,SALR,1,1,1,0,0,0,1,0,10,11,122
115,SALR,1,1,1,0,0,0,1,0,9,10,122
116,SALR,1,1,1,0,0,0,1,0,10,11,123
117,SALR,1,1,1,0,0,0,1,0,10,11,124
118,SALR,1,1,1,0,0,0,1,0,11,12,125
119,SALR,1,1,1,0,0,0,1,0,11,12,126
120,SALR,1,1,1,0,0,0,1,0,8,9,127
121,SALR,1,1,1,0,0,0,1,0,8,9,128
122,SALR,1,1,1,0,0,0,1,0,8,9,129
123,SALR,1,1,1,0,0,0,1,0,8,9,130
124,SALR,1,1,1,0,0,0,1,0,9,10,131
125,SALR,1,1,1,0,0,0,1,0,9,10,132
126,SALR,1,1,1,0,0,0,1,0,10,11,133
127,SALR,1,1,1,0,0,0,1,0,8,9,134
128,SALR,1,1,1,0,0,0,0,1,9,10,135
129,SALR,1,1,1,0,0,0,0,1,9,10,136
130,SALR,1,1,1,0,0,0,0,1,11,12,137
131,SALR,1,1,1,0,0,0,0,1,9,10,138
